"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh"
"IDR",2.08,,,"6/29/2016",-0.01,-0.0048,"2017-02-06",2.07,2.09,2.07,2.27,1.98,,,"ASX",72089,0.2,0.18,0,"0.00",,,,-1.3,11.5,11.5,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IDT",0.17,,,"4/12/2010",0,0,"2017-02-06",0.17,0.17,0.17,0.41,0.17,37290000,,"ASX",4000,-0.02,-0.01,0.2,-3500000,2.2,0.86,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IDX",1.15,,,"8/31/2016",-0.015,-0.013040000000000001,"2017-02-06",1.135,1.15,1.135,1.8,1.11,163590000,,"ASX",33520,0.082,0.11,0.582,35230000,0.988,1.976,13.841,1.74,10.318,9.458,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IEC",0.025,,,,-0.001,-0.04,"2017-02-06",0.024,0.025,0.024,0.025,0.004,8560000,,"ASX",53321,-0.021,,0.024,"-648999.00",0.619,1.042,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IEL",4.03,,,"9/7/2016",-0.03,-0.0074,"2017-02-06",3.96,4.06,4,4.99,3.3,997560000,,"ASX",73344,0.16,0.17,0.32,57710000,2.78,12.67,25.64,1.59,23.53,20,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IEM",48.82,,,,0.46,0.009399999999999999,"2017-02-06",48.8,49.28,49.28,51,40.31,,,"ASX",11629,2.59,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IEU",52.08,,,,0.23,0.0044,"2017-02-06",51.98,52.74,52.31,56.6,45.78,,,"ASX",15245,0.91,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IFL",8.92,8.34,0.59,"3/16/2016",-0.08,-0.009000000000000001,"2017-02-06",8.84,9.06,8.84,9.5,7.34,2650000000,,"ASX",974940,0.65,0.57,4.64,253060000,2.95,1.92,13.52,2.27,15.51,14.26,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IFM",0.73,,,"9/2/2016",0,0,"2017-02-06",0.73,0.74,0.73,0.85,0.49,226290000,,"ASX",447610,0.03,0.04,0.14,15260000,3.32,5.14,22.12,1.17,18.25,14.6,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IFN",1.01,,,"12/23/2010",0,0.0049,"2017-02-06",1.01,1.03,1.02,1.24,0.42,787920000,,"ASX",1007293,0.01,0.03,0.36,120280000,4.53,2.8,145.71,1.66,34,34,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IFT",2.83,,,"11/25/2016",0.08,0.028300000000000002,"2017-02-06",2.9,2.91,2.91,3.25,2,1640000000,,"ASX",1500,0.04,,2.41,299990000,1.22,1.17,70.98,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IGL",2.37,,,"9/13/2016",0.01,0.0042,"2017-02-06",2.37,2.4,2.38,2.5,1.94,212250000,,"ASX",123995,-0.05,0.32,0.91,31850000,0.57,2.59,13.22,0,7.44,7,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IGO",3.86,1.65,0.05,"9/7/2016",0.07,0.0181,"2017-02-06",3.9,4,3.93,5.01,2.24,2310000000,,"ASX",3490343,-0.13,0.09,2.85,134980000,5.48,1.36,,0.48,43.67,11.91,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IHK",27.46,,,,-0.05,-0.0018,"2017-02-06",27.41,27.44,27.41,29.2,23.5,,,"ASX",382,1.99,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IHL",0.074,,,,-0.01,-0.13513999999999998,"2017-02-06",0.064,0.07,0.064,0.12,0.06,4070000.0000000005,,"ASX",125000,-0.013,,-0.003,1350000,,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IHOO",106.43,,,,1.17,0.011000000000000001,"2017-02-06",107,107.6,107.6,107.78,84.13,,,"ASX",710,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IHVV",290.63,,,,2.38,0.008199999999999999,"2017-02-06",292.16,293.09,293.01,293.09,229.4,,,"ASX",1818,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IIL",0.99,,,,-0.055,-0.05556,"2017-02-06",0.93,1.07,0.935,1.83,0.158,207660000,,"ASX",891813,-0.032,,0.036,-6270000,83.634,27.5,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IJH",219,,,,2.89,0.0132,"2017-02-06",221.66,222.72,221.89,235.8,173.67,,,"ASX",1166,19.07,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IJP",65.92,,,,0.29,0.0044,"2017-02-06",66.05,66.56,66.21,69.66,56.72,,,"ASX",5154,0.38,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IJR",89.03,,,,0.8,0.009000000000000001,"2017-02-06",89.28,90.5,89.83,184.71,67.9,,,"ASX",9776,17.32,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IKO",75.7,,,,1.05,0.0139,"2017-02-06",76.74,76.77,76.75,77.2,64.5,,,"ASX",414,9.96,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"ILU",7,4.54,0.24,"9/8/2016",-0.11,-0.015700000000000002,"2017-02-06",6.88,7.1,6.89,8.2,5.32,2880000000,,"ASX",2131761,0.03,-0.03,3.12,168600000,3.43,2.24,229.67,-4.01,,38.28,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IMA",0.04,,,,0.005,0.125,"2017-02-06",0.041,0.045,0.045,0.105,0.039,17080000,,"ASX",205750,-0.02,,0.035,-4360000,1637.411,1.143,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IMC",0.3,,,,0,0,"2017-02-06",0.3,0.3,0.3,0.45,0.22,31020000,,"ASX",48500,-0.09,-0.04,0.06,-8260000,30.98,4.84,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IMD",0.71,,,"10/4/2013",-0.01,-0.021,"2017-02-06",0.7,0.74,0.7,0.75,0.17,174020000,,"ASX",65999,-0.23,0.01,0.47,16050000,1.24,1.54,,-2.79,70,14,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IMF",1.76,,,"9/26/2016",0.005,0.0028399999999999996,"2017-02-06",1.75,1.765,1.765,1.895,0.92,299090000,,"ASX",88503,0.124,0.14,1.188,51370000,3.694,1.481,14.234,-45.13,13.577,4.903,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IMU",0.017,,,,-0.001,-0.05882,"2017-02-06",0.016,0.017,0.016,0.021,0.007,27550000,,"ASX",1991910,-0.002,0,0.005,-2700000,18.716,3.4,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"ING",3.23,,,,0,0,"2017-02-06",3.2,3.24,3.23,3.24,3.05,1070000000.0000001,,"ASX",1000065,0.08,0.26,0,102400000,0.46,,42.5,1.66,12.42,11.14,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"INK",0.07,,,,0,0,"2017-02-06",0.07,0.07,0.07,0.08,0.06,7050000,,"ASX",10000,-0.13,,0.06,-2330000,284.44,1.21,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"INL",0.02,,,,0,0.0526,"2017-02-06",0.02,0.02,0.02,0.03,0,6000000,,"ASX",3351044,0,,0,"-260978.00",3.21,3.8,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"INM",47.13,,,"9/8/2016",0.27,0.005699999999999999,"2017-02-06",46.91,47.5,47.4,55.62,37.49,12490000000,,"ASX",91053,0.26,,8.07,1000000000,3.73,5.84,179.55,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"INV",0.31,,,"8/3/2001",0,0,"2017-02-06",0.31,0.31,0.31,0.36,0.25,34370000,,"ASX",50000,0,,0.28,1880000,2.77,1.12,310,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IOF",4.54,,,"6/29/2016",0.03,0.0066,"2017-02-06",4.54,4.64,4.57,4.85,3.81,,,"ASX",1317017,0.8,0.27,0,"0.00",,,,6.47,16.93,16.32,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IOO",101.74,,,,0.84,0.0083,"2017-02-06",102.05,103,102.58,108.08,91.13,,,"ASX",7848,8.25,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IOT",0.036,,,,-0.001,-0.02778,"2017-02-06",0.034,0.036,0.035,0.18,0.019,19230000,,"ASX",5706648,,,0.011,"0.00",,3.273,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IP1",0.19,,,,-0.005,-0.02632,"2017-02-06",0.185,0.185,0.185,0.23,0.185,23940000,,"ASX",3000,,,0,"-637000.00",19.301,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IPD",0.82,,,,0,0,"2017-02-06",0.8,0.83,0.82,1.82,0.74,306580000,,"ASX",659297,-0.08,-0.07,0.23,-28300000,52.94,3.6,,-143.75,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IPE",0.17,,,,0,0.030299999999999997,"2017-02-06",0.17,0.17,0.17,0.32,0.16,,,"ASX",46630,0.01,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IPH",4.86,,,"8/23/2016",0,0,"2017-02-06",4.8,4.9,4.86,9.35,4.68,917970000,,"ASX",614586,0.22,0.28,1.17,59310000,6.56,4.14,22.4,2.04,17.36,15.19,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IPL",3.68,,,"11/15/2016",-0.01,-0.0027,"2017-02-06",3.66,3.71,3.67,3.89,2.66,6190000000,,"ASX",4343369,0.08,0.19,2.71,627000000,1.83,1.36,48.29,3.21,19.32,15.29,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IPT",0.025,,,"2/9/2011",-0.001,-0.04,"2017-02-06",0.024,0.025,0.024,0.038,0.023,18930000,,"ASX",296191,-0.001,,0.015,"-658479.00",,1.667,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IRC",0.11,,,,0,0,"2017-02-06",0.11,0.11,0.11,0.16,0.05,17750000,,"ASX",154787,-0.02,,0.08,"-304735.00",,1.33,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IRE",11.07,,,"9/8/2016",-0.13,-0.011699999999999999,"2017-02-06",10.93,11.18,10.94,12.58,8.73,1740000000,,"ASX",262979,0.37,0.47,1.91,94720000,4.6,5.78,29.41,1.98,23.28,20.64,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IRI",3.02,,,"3/8/2016",-0.09,-0.0298,"2017-02-06",2.93,3,2.93,3.04,1.71,499360000,,"ASX",37818,0.09,0.11,0.24,21000000,6.09,12.53,31.51,1.7,26.64,22.54,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IRU",175.61,,,,3.23,0.0184,"2017-02-06",175.58,178.84,178.84,199.5,133.29,,,"ASX",615,14.46,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"ISD",2.57,,,"9/5/2016",-0.02,-0.0078000000000000005,"2017-02-06",2.53,2.61,2.55,4.57,2.36,510000000,,"ASX",745518,0.12,0.17,0.63,43460000,3.29,4.09,21.07,1.23,15,12.75,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"ISG",28.54,,,,-0.09,-0.0032,"2017-02-06",28.45,28.45,28.45,29.74,25.82,,,"ASX",6,0.23,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"ISU",1.74,,,"9/5/2016",-0.03,-0.0202,"2017-02-06",1.67,1.73,1.7,2,0.85,404290000,,"ASX",70693,0.05,0.08,0.98,17490000,2.4,1.76,34,0.79,21.25,15.45,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"ISX",0.16,,,,0.025,0.15625,"2017-02-06",0.165,0.185,0.185,0.335,0.145,115050000,,"ASX",1812801,-0.015,-0.14,0.016,-9100000,224.157,10,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"ITD",0.4,,,"8/24/2015",-0.02,-0.05,"2017-02-06",0.38,0.41,0.38,0.41,0.14,36240000,,"ASX",2117118,0,,0.15,1180000,1.23,2.67,95,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"ITW",40.98,,,,0.59,0.0144,"2017-02-06",41.3,41.57,41.57,42.5,20.19,,,"ASX",776,2.99,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IVC",13.29,,,"3/4/2016",-0.17,-0.0128,"2017-02-06",13.08,13.39,13.12,14.66,10.47,1440000000,,"ASX",267030,0.59,0.49,1.88,107520000,3.21,7.05,22.39,3.57,26.78,24.75,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IVE",78.05,,,,0.28,0.0036,"2017-02-06",78,79,78.33,82.06,70.26,,,"ASX",2342,-4.51,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IVO",0.021,,,,-0.002,-0.09523999999999999,"2017-02-06",0.019,0.023,0.019,0.061,0.013,7490000,,"ASX",1996377,-0.018,0,0.029,-5460000,1.494,0.724,,0,,1.9,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IVQ",0.09,,,,0.01,0.0753,"2017-02-06",0.1,0.1,0.1,0.11,0.04,44410000,,"ASX",5500,-0.09,,0,-1800000,354.54,46.5,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IVR",0.04,,,,-0.003,-0.075,"2017-02-06",0.037,0.04,0.037,0.065,0.009,17100000,,"ASX",453438,-0.001,-0.01,0.064,-1220000,,0.625,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IVV",299.02,,,,1.95,0.006500000000000001,"2017-02-06",300.15,301.41,300.97,317.45,258.65,,,"ASX",10094,27.12,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IVX",0.002,,,,0.001,0.5,"2017-02-06",0.002,0.003,0.003,0.009,0.002,3710000,,"ASX",1322143,-0.004,,0.005,-4750000,17.787,0.4,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IXI",123.25,,,,0.56,0.0045000000000000005,"2017-02-06",123.25,123.81,123.81,137.45,119,,,"ASX",1209,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IXJ",127.05,,,,0.9,0.0070999999999999995,"2017-02-06",126,127.99,127.95,141.81,118.9,,,"ASX",1999,6.04,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IXP",76.57,,,,0.43,0.005600000000000001,"2017-02-06",76.8,77,77,87.38,73.25,,,"ASX",5,7.99,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"IZZ",47.59,,,,0.36,0.0076,"2017-02-06",47.58,48.1,47.95,51.96,40.1,,,"ASX",2980,-8.28,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"JBH",27.48,,,"8/25/2016",-0.18,-0.0066,"2017-02-06",27.16,27.68,27.3,31.14,20.2,2700000000,,"ASX",598269,1.52,1.79,4.09,262050000,0.69,6.72,17.95,1.32,15.25,13.79,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
