"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"IAB",1.29,,,"9/29/2016",-0.02,-0.0155,"2017-02-08",1.27,1.27,1.27,1.38,0.87,25490000,,"ASX",4500,0.04,,0.55,4130000,0.29,2.35,29.53,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.04,2.37,25890000,30.32,0.02,0.02,0.02,0.02,0.02,,,0.55,0.14,0.95,10.03,10.03,29.02,29.02,33.02,33.02,95.56,95.56,2.71,5.4,,5.4,2.41,,2.41,8.09,,8.09,-0.47,10.82,39.98,5.86,2.17,0.98,,,,,
"IAG",5.78,6.57,0.28,"9/6/2016",0.04,0.0069,"2017-02-08",5.76,5.83,5.82,6.25,5.01,14110000000,,"ASX",3283122,0.25,0.36,2.71,1320000000,1.73,2.14,23,1.93,16.17,15.73,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.25,2.16,13680000000,22.94,0.13,0.13,0.26,0.26,0.26,,948,2.7,0.11,,6.53,6.53,6.53,6.53,29.89,29.89,29.89,29.89,10.29,,,,2.29,3.35,2.29,9.34,14.92,9.34,1.18,2293.93,,8.18,5.59,4.27,20.11,6.95,8.27,16.08,-6.07
"IAM",0.064,,,,-0.001,-0.015629999999999998,"2017-02-08",0.062,0.065,0.063,0.095,0.016,68490000,,"ASX",2412203,-0.002,,0.005,"0.00",,12.8,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0,11.4,67640000,,0,,0,,0,,,0.01,0.01,16.53,0,0,0,0,0,0,0,0,,-42.01,-108.67,-42.01,-38.97,-89.66,-38.97,-42.01,-108.67,-42.01,4.51,689.35,,-7799.42,-7799.42,-7799.42,,-24.79,-49.64,,
"IAU",1.2,,,,0,0,"2017-02-08",1.2,1.2,1.2,2.8,1.12,20840000,,"ASX",15411,-0.59,-0.01,4.62,-11450000,,0.26,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.58,0.27,20670000,,0,,0,,0,,,4.56,3.02,47.38,0,0,0,0,0,0,0,0,,-11.42,-3.2,-15.37,-11.3,-3.13,-14.93,-11.46,-3.29,-15.39,0.33,8.09,,-1293.19,-1416.29,-1287.96,,0.24,,,
"IBG",0.097,,,,0.002,0.02062,"2017-02-08",0.098,0.105,0.099,0.125,0.031,50080000,,"ASX",4238935,-0.003,-0.02,0.091,"-976999.00",,1.066,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0,1.1,49540000,,0,,0,,0,,,0.09,0,4.84,0,0,0,0,0,0,0,0,-89.83,-2.62,-26.96,-2.62,-2.6,-26.79,-2.6,-2.62,-26.97,-2.62,1.64,292.08,,-765,-826.43,-852.14,,-40.81,,,
"IBK",45.51,,,,0.11,0.0024,"2017-02-08",45.36,45.62,45.62,47.58,34.3,,,"ASX",1435,,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IBN",0.008,,,,0,0,"2017-02-08",0.008,0.008,0.008,0.026,0.008,5800000,,"ASX",437000,-0.003,,0.005,"-53187.00",1.622,1.6,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0,1.8,8130000.000000001,,0,,0,,0,,,0,0,2.71,0,0,0,0,0,0,0,0,-0.27,-46.32,,-46.32,-41.63,-37.74,-41.63,-50.51,,-50.51,-1.04,920.95,,-1.49,-57.09,-59.96,,-4.23,-9.06,,
"ICG",0.02,,,,-0.001,-0.05,"2017-02-08",0.019,0.021,0.019,0.023,0.002,23530000,,"ASX",6438866,-0.013,,0,-2160000,1205.568,,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,52.8,43990000,,0,,0,,0,,,0,0,1.15,0,0,0,0,0,0,0,0,,-275.85,-62.18,-275.85,-260.96,-60.57,-260.96,-275.85,-62.18,-275.85,2.48,1939.5,,-63866.31,-64084.52,-63959.05,,-44.6,,,
"ICN",0.03,,,,0,0.07139999999999999,"2017-02-08",0.03,0.03,0.03,0.04,0.03,17930000,,"ASX",123650,-0.01,-0.01,0.09,-3860000,31.23,0.32,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,0.34,16730000,,0,,0,,0,,,0.09,0.03,29.43,0,0,0,0,0,0,0,0,,-9.78,-5.25,-9.78,-9.62,-5.04,-9.62,-10.07,-5.5,-10.07,1.3,415.85,,,,,,,,,
"ICQ",0.225,,,,-0.01,-0.04444,"2017-02-08",0.215,0.23,0.215,1.005,0.19,53750000,,"ASX",503778,-0.047,-0.06,0.143,-10680000,8.26,1.573,,-0.09,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.05,1.44,72210000,,0,,0,,0,,,0.17,0.07,6.33,1.08,0,1.08,1.26,1.18,0,1.18,1.42,,-35.81,-46.15,-32.51,-31.9,-39.8,-29.2,-36.16,-48.51,-32.95,1.93,245.8,95.78,-158.59,-177.1,-171.67,,283.58,,,
"ICT",0.05,,,,0.002,0.04,"2017-02-08",0.048,0.052,0.052,0.115,0.019,4330000,,"ASX",2235845,-0.133,,-0.042,-1540000,1.49,,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.14,,6170000,,0,,0,,0,,,-0.04,0,0.1,0,0,121.42,121.42,,,,,-5.43,-631.68,-238.98,-631.68,-164.29,-79.36,-164.29,-1309.65,-323.7,-1309.65,2.02,101.23,65.2,-59.51,-402.77,-342.04,,15.11,15.96,,
"ICU",0.055,,,,0.001,0.01818,"2017-02-08",0.056,0.056,0.056,0.166,0.043,7600000,,"ASX",38929,0.014,,0.15,2520000,0.759,0.367,4,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.01,0.39,9330000,4.04,0,,0,,0,,,0.15,0,2.3,0,0,0,0,0,0,0,0,39.68,10,6.96,10,8.65,5.56,8.65,10,6.96,10,,10.53,60.78,20.33,15.49,19.75,,148.5,31.25,,
"IDA",0.08,,,,0,0,"2017-02-08",0.08,0.08,0.08,0.35,0.05,3470000,,"ASX",16000,-0.91,,0.23,-6330000,,0.35,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-1.08,0.35,3470000,,0,,0,,0,,,0.23,0.02,2.05,0,0,0,0,0,0,0,0,-341.42,-142.2,-40.41,-142.2,-112.9,-25.13,-112.9,-143.55,-47.91,-143.55,1.61,9.57,,-45421.43,-168864.3,-162800,,-82.27,-37.27,,
"IDR",2.09,,,"6/29/2016",-0.01,-0.0048,"2017-02-08",2.08,2.09,2.08,2.27,1.98,,,"ASX",55916,0.2,0.18,0,"0.00",,,,-1.3,11.56,11.56,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.25,0.98,340910000,8.25,0.08,0.08,0.15,0.16,0.15,,18.91,2.12,0.01,2.25,33.01,33.01,33.01,33.01,53.33,53.33,53.33,53.33,,7.87,,7.87,7.55,,7.55,12.24,,12.24,,146.66,76.71,69.01,69.02,82.36,12.18,7.05,,12.52,
"IDT",0.17,,,"4/12/2010",0.005,0.02941,"2017-02-08",0.175,0.175,0.175,0.41,0.165,38390000,,"ASX",39198,-0.019,-0.01,0.198,-3500000,2.205,0.859,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.02,0.86,42230000,,0,,0,,0,,,0.2,0,1.31,0.03,0.03,4.9,4.9,0.04,0.04,5.98,5.98,-356.06,-9.43,-13.01,-9.43,-8.34,-11.62,-8.34,-9.7,-13.38,-9.7,1.03,228.53,92.54,-20.13,-33.46,-23.68,,5.25,-3.84,,
"IDX",1.14,,,"8/31/2016",-0.02,-0.0175,"2017-02-08",1.1,1.13,1.12,1.8,1.1,161430000,,"ASX",117052,0.08,0.11,0.58,35230000,0.98,1.96,13.66,1.74,10.18,9.33,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.08,1.78,164320000,14.05,0.04,0.04,0.04,,0.04,,0,0.64,0.16,1.15,34.11,34.11,37.85,37.85,67.2,67.2,74.56,74.56,8.5,7.98,,7.98,6.76,,6.76,16.2,,16.2,,106.93,,21.12,9.79,6.78,,,,,
"IEC",0.022,,,,0.004,0.18181999999999998,"2017-02-08",0.026,0.026,0.026,0.026,0.004,9270000,,"ASX",200000,-0.021,,0.024,"-648999.00",0.544,0.917,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,1.02,7840000,,0,,0,,0,,,0.02,0,0.26,0,0,21.68,21.68,0,0,39.62,39.62,-2.53,-28.84,-31.98,-28.84,-19.98,-27.74,-19.98,-24.64,-29.43,-24.64,1.47,129.72,38.15,-5.76,-26.84,-26.84,,171.87,,,
"IEL",3.98,,,"9/7/2016",-0.08,-0.020099999999999996,"2017-02-08",3.86,4,3.9,4.99,3.3,972620000,,"ASX",413888,0.16,0.17,0.32,57710000,2.74,12.52,25,1.59,22.94,19.5,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.15,12.58,996170000,25.73,0.06,0.06,0.06,,0.06,,48,0.32,0.14,1.08,0,0,1.53,1.53,0,0,2.97,2.97,,,,44.31,,,24.99,,,46.75,,120.06,,16.93,14.88,11.04,,,,,
"IEM",49.06,,,,0.01,0.0002,"2017-02-08",48.85,49.16,49.07,51,40.31,,,"ASX",12341,2.59,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IEU",51.58,,,,0.38,0.0074,"2017-02-08",50.73,52.03,51.96,56.6,45.78,,,"ASX",13043,0.91,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IFL",8.89,8.34,0.59,"3/16/2016",0.1,0.011200000000000002,"2017-02-08",8.87,9.02,8.99,9.5,7.34,2700000000,,"ASX",1067797,0.65,0.57,4.64,253060000,2.94,1.92,13.75,2.25,15.77,14.74,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.46,1.91,2670000000,19.39,0.26,0.26,0.54,0.54,0.54,,171.13,4.64,0.62,,7.55,7.55,7.55,7.55,14.89,14.89,14.89,14.89,81.24,5.28,4.54,5.28,5.07,4.32,5.07,10.02,9.58,10.02,1.45,240.56,65.94,26.41,20.45,14.6,6.75,5.76,9.17,1.34,2.49
"IFM",0.72,,,"9/2/2016",0,0,"2017-02-08",0.71,0.73,0.72,0.85,0.49,223190000,,"ASX",1590518,0.03,0.04,0.14,15260000,3.28,5.07,21.82,1.17,18,14.4,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.03,5.12,223790000,21.71,0.01,0.01,0.03,0.03,0.03,,11.14,0.14,0.05,2.33,0,0,0,0,0,0,0,0,8.27,20.62,23.75,20.62,17.37,20.38,17.37,23.46,27.16,23.46,0.71,301.62,,32.87,21.09,15.16,0.56,6.84,1.88,0.02,-5.07
"IFN",1.01,,,"12/23/2010",-0.01,-0.0148,"2017-02-08",0.98,1.01,1,1.24,0.42,772470000,,"ASX",1941426,0.01,0.03,0.36,120280000,4.53,2.8,142.86,1.66,33.33,33.33,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.01,2.81,792290000,113.41,0,,0,,0,,,0.36,0.19,1.58,58.04,58.04,64.42,64.42,238.41,238.41,264.64,264.64,1.24,0.67,-1.67,0.67,0.39,-1.41,0.39,2.6,-8.08,2.6,0.56,700.56,,69.37,39.38,4.06,,-9.5,9.03,,
"IGL",2.39,,,"9/13/2016",0,0,"2017-02-08",2.36,2.45,2.39,2.5,1.94,1720000000,,"ASX",416545,-0.05,0.32,0.01,-4120000,2782.92,398.33,,0,7.47,7.03,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.17,2.61,285080000,14.24,0.09,0.09,0.09,0.09,0.09,,0,0.91,0.16,1.17,20.96,20.96,22.06,22.06,59.49,59.49,62.62,62.62,9.46,14.66,,14.66,7.81,,7.81,24.39,,24.39,,85.97,27.3,7.42,4.57,4.08,,,,,
"IGO",4.04,1.65,0.05,"9/7/2016",-0.06,-0.0149,"2017-02-08",3.96,4.03,3.98,5.01,2.24,2340000000,,"ASX",1889564,-0.13,0.09,2.85,134980000,5.74,1.42,,0.48,44.22,12.06,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.16,1.38,2370000000,,0,0.02,0.02,0.04,0.02,,12.79,2.85,0.1,0.81,11.09,11.09,13.24,13.24,15.3,15.3,18.26,18.26,,-4.49,-4.57,-4.49,-4.16,-4.21,-4.16,-5.54,-5.41,-5.54,2.03,486.3,66.13,32.67,-15.82,-14.22,,20.36,13.8,,
"IHK",27.57,,,,-0.12,-0.0044,"2017-02-08",27.45,27.45,27.45,29.2,23.5,,,"ASX",2,1.99,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IHL",0.064,,,,0.001,0.01562,"2017-02-08",0.064,0.065,0.065,0.12,0.06,4139999.9999999995,,"ASX",75000,-0.013,,-0.003,1350000,,,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.01,,7170000,,0,,0,,0,,,0,0,1.12,81.38,81.38,81.38,81.38,,,,,-9.35,-241.61,-54.64,-241.6,-23.7,-45.19,-23.7,-553.34,-69.12,-553.33,0.47,70.86,,-6656.56,-7021.07,-6928.32,,-39.88,19.05,,
"IHOO",107.17,,,,-0.66,-0.0062,"2017-02-08",106.51,107.2,106.51,107.78,84.13,,,"ASX",527,,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IHS",0.032,,,,0.003,0.09375,"2017-02-08",0.032,0.035,0.035,0.052,0.021,4890000,,"ASX",83505,-0.024,,-0.009,-1780000,,,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.02,,5820000,,0,,0,,0,,,-0.01,0,0.62,0,0,148.42,148.42,,,,,-2.1,-333.62,,-333.62,-63.04,,-63.04,-324.57,,-324.57,0.96,32.59,,-37821.78,-37821.78,-55865.54,,,,,
"IHVV",292.56,,,,0.07,0.0002,"2017-02-08",292.56,293.41,292.63,293.41,229.4,,,"ASX",1158,,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IIL",0.88,,,,0.02,0.0286,"2017-02-08",0.88,0.93,0.9,1.83,0.16,199890000,,"ASX",360538,-0.03,,0.04,-6270000,73.92,24.31,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.03,46.45,194340000,,0,,0,,0,,,0.02,0.02,4.73,0,0,0,0,0,0,0,0,,-118.85,,-111.47,-103.79,,-95.49,-118.85,,-111.47,,135.22,,-235.7,-238.3,-236.43,,,,,
"IJH",220.85,,,,0.62,0.0028000000000000004,"2017-02-08",221.05,221.75,221.47,235.8,173.67,,,"ASX",1166,19.07,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IJP",66.63,,,,0.23,0.0034999999999999996,"2017-02-08",66.64,66.91,66.86,69.66,56.72,,,"ASX",2154,0.38,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IJR",89.3,,,,0.47,0.0053,"2017-02-08",89.13,89.77,89.77,184.71,67.9,,,"ASX",1333,17.32,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IKO",76.28,,,,-0.81,-0.0106,"2017-02-08",75.47,76.4,75.47,77.2,64.5,,,"ASX",688,9.96,,0,,,,,0,,,,1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ILU",7.07,4.54,0.24,"9/8/2016",-0.07,-0.009899999999999999,"2017-02-08",6.96,7.05,7,8.2,5.32,2930000000,,"ASX",1947515,0.03,-0.09,3.12,168600000,3.47,2.26,233.33,-2.55,,41.18,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.03,2.04,2960000000,262.24,0.03,0.03,0.25,0.22,0.22,,79.5,3.37,0.13,3.59,2.33,8.51,2.33,8.51,3.48,13.58,3.48,13.58,10.44,0.63,8.94,2.74,0.58,7.99,2.5,0.9,12.46,3.76,1.2,414.78,38.68,26.62,11.29,1.43,8.19,-1.94,-1.23,8.43,
"IMA",0.044,,,,0,0,"2017-02-08",0.044,0.045,0.044,0.105,0.039,16700000,,"ASX",185916,-0.02,,0.035,-4360000,1801.152,1.257,,0,,,"0.000",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.02,1.37,23660000,,0,,0,,0,,,0.03,0.01,2.99,20.99,20.99,20.99,20.99,30.22,30.22,30.22,30.22,,-46,-123.49,-46,-41.07,-101.46,-41.07,-58.87,-139.11,-58.87,1.89,198.5,,-32529.89,-32671,-31132.29,,-42.18,-21.92,,
"IMC",0.3,,,,0,0,"2017-02-08",0.3,0.3,0.3,0.45,0.22,31020000,,"ASX",7000,-0.09,-0.04,0.06,-8260000,30.98,4.84,,0,,,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.05,4.22,31690000,,0,,0,,0,,,0.07,0.03,2.27,0,0,19.74,19.74,0,0,33.11,33.11,-11.84,-96.67,-91.3,-96.67,-61.93,-66.23,-61.93,-96.67,-100.99,-96.67,-0.92,77.93,73.91,-349.63,-379.89,-379.89,,31.14,-13.3,,
"IMD",0.71,,,"10/4/2013",-0.02,-0.0282,"2017-02-08",0.69,0.74,0.69,0.75,0.17,171540000,,"ASX",3032187,-0.23,0.01,0.47,16050000,1.23,1.53,,-2.79,69,13.8,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,-0.02,1.51,234600000,,0,,0,,0,,,0.46,0.05,1.74,17.67,17.67,22.49,22.49,30.02,30.02,38.2,38.2,4.55,-2.4,6.77,-2.4,-1.78,5.3,-1.78,-2.79,8.22,-2.79,1.47,303.29,64.63,10.93,3.66,-2.69,,-6.94,7.94,,
"IMF",1.76,,,"9/26/2016",-0.02,-0.014199999999999999,"2017-02-08",1.74,1.77,1.74,1.89,0.92,294850000,,"ASX",330775,0.12,0.13,1.19,51370000,3.7,1.49,14.03,-45.13,13.38,4.83,"0.00",1.5,0.7665,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.6,30.8,5671.1,5707.5,5621.9,29.5,5620.4,5655.6,0.12,1.49,302150000,14.37,0.08,0.08,0.08,0.08,0.08,,6.19,1.19,0.84,4.82,23.42,23.42,23.42,23.42,39.48,39.48,39.48,39.48,49.23,7.47,8.81,7.47,6.69,7.89,6.69,10.72,12.65,10.72,0.72,155.19,,47.94,47.14,36.81,-1.91,6.77,30.31,-6.64,
