"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"AST",1.6,6.28,0.08,"5/19/2016",0.01,0.0062,"2017-02-07",1.57,1.61,1.61,1.79,1.4,5740000000,,"ASX",5203728,0.08,0.08,0.99,1050000000,3.05,1.61,19.4,-9.23,20.12,20.12,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASX",50.02,5.78,2.17,"3/2/2016",-0.15,-0.003,"2017-02-07",49.38,49.99,49.87,52.41,38.4,9650000000,,"ASX",294725,2.2,2.26,19.77,706600000,10.65,2.53,22.63,5.57,22.07,21.13,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ASY",0.019,,,,0,0,"2017-02-07",0.017,0.019,0.019,0.026,0.012,,,"ASX",2575000,-0.006,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ATC",0.15,,,,0.005,0.03333,"2017-02-07",0.15,0.16,0.155,0.205,0.081,36490000,,"ASX",1083671,-0.008,,0.035,-3240000,,4.286,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ATL",1.35,,,,-0.04,-0.0296,"2017-02-07",1.31,1.34,1.31,1.43,1.22,189900000,,"ASX",57473,0.04,0.09,0.32,38910000,1.26,4.23,30.47,0,14.56,13.1,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ATS",0.235,,,,0,0,"2017-02-07",0.235,0.25,0.235,0.285,0.21,52070000,,"ASX",122927,-0.24,,0.179,-12470000,4338.805,1.313,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AU1",0.038,,,,0,0,"2017-02-07",0.037,0.042,0.038,0.042,0.01,3340000,,"ASX",7618384,-0.011,,0.005,"-365658.00",,7.6,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUB",10.35,,,"4/8/2016",0,0,"2017-02-07",10.05,10.35,10.35,12,8.03,660810000,,"ASX",9452,0.67,0.63,4.61,61670000,2.83,2.25,15.56,57.82,16.43,15.45,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUC",0.033,,,,0.002,0.06061,"2017-02-07",0.033,0.035,0.035,0.069,0.026,11460000,,"ASX",1173500,-0.016,,0.11,-1230000,3105.604,0.3,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUF",1.23,,,,-0.03,-0.024399999999999998,"2017-02-07",1.2,1.21,1.2,1.35,1.17,,,"ASX",293625,,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUI",7.92,,,,-0.07,-0.0088,"2017-02-07",7.85,7.93,7.85,7.93,6.73,968490000,,"ASX",21153,0.35,,6.76,"0.00",20.2,1.17,22.3,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AUQ",0.019,,,,-0.001,-0.052629999999999996,"2017-02-07",0.018,0.02,0.018,0.033,0.015,10670000,,"ASX",874316,-0.074,,0.021,"-199421.00",56.37,0.905,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVB",0.094,,,,0.002,0.02128,"2017-02-07",0.094,0.1,0.096,0.1,0.048,235860000,,"ASX",12515965,-0.001,0,0.035,2430000,17.203,2.686,,0,,9.6,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVD",0.019,,,,-0.001,-0.052629999999999996,"2017-02-07",0.018,0.019,0.018,0.034,0.013,3200000,,"ASX",71944,-0.024,,0.025,"-954559.00",163.099,0.76,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVG",0.51,,,"10/29/2014",0.02,0.0392,"2017-02-07",0.51,0.53,0.53,0.66,0.37,123100000,,"ASX",71131,-0.01,0.02,1.26,17690000,0.49,0.41,,0,26.5,13.25,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVH",0.12,,,,0,0,"2017-02-07",0.12,0.12,0.12,0.15,0.09,63930000,,"ASX",124140,-0.02,-0.03,0.01,-11270000,63.8,9.23,,0,,12,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVI",0.018,,,,0,0,"2017-02-07",0.017,0.018,0.018,0.057,0.001,6900000,,"ASX",884779,-0.01,0,0.105,-1550000,435.837,0.171,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVJ",0.58,0,0,"9/8/2016",0,0,"2017-02-07",0.58,0.59,0.58,0.73,0.5,221610000,,"ASX",536485,0.11,0.11,0.95,56500000,0.53,0.61,5.42,-3.72,5.27,5.8,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVL",0.017,,,,0.001,0.05882,"2017-02-07",0.018,0.019,0.018,0.028,0.007,19390000,,"ASX",8435288,-0.001,,0.018,-1270000,63.149,0.944,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVN",2.29,,,"9/29/2016",0.01,0.0044,"2017-02-07",2.25,2.32,2.3,2.55,1.98,,,"ASX",62483,0.19,0.18,0,"0.00",,,,0.74,12.78,12.78,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVQ",0.17,,,,-0.003,-0.01765,"2017-02-07",0.165,0.17,0.167,0.39,0.12,56340000,,"ASX",150846,-0.066,-0.01,0.021,-9640000,3186.657,8.095,,0,,8.35,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVZ",0.029,,,,0,0,"2017-02-07",0.027,0.033,0.029,0.035,0.007,16270000,,"ASX",32096024,-0.001,,0.004,"-416406.00",428.957,7.25,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AWC",1.91,5.12,0.07,"8/30/2016",0.015,0.007850000000000001,"2017-02-07",1.91,1.96,1.925,2.04,1.01,5540000000,,"ASX",18123294,-0.009,0.04,0.723,"0.00",18334.82,2.642,,1.54,48.125,19.25,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AWE",0.58,,,"12/3/2008",0,0,"2017-02-07",0.56,0.58,0.58,0.95,0.36,305510000,,"ASX",1829227,-0.69,-0.03,0.83,4980000,2.11,0.7,,0.04,,58,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AWN",0.5,,,"9/6/2016",0.1,0.2,"2017-02-07",0.51,0.6,0.6,0.85,0.38,94900000,,"ASX",76576,-0.19,,0.61,-6370000,14.77,0.82,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AWV",0.12,,,,0.005,0.04167,"2017-02-07",0.12,0.125,0.125,0.192,0.041,45270000,,"ASX",224687,-0.007,,0.034,-2200000,2676.022,3.529,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AWY",0.04,,,,0,0,"2017-02-07",0.04,0.04,0.04,0.06,0.03,6130000,,"ASX",24709,0,,0.01,"-66717.00",975.5,3.08,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AXL",1.37,,,,0,0,"2017-02-07",1.37,1.37,1.37,1.37,1.07,37810000,,"ASX",6000,0.06,,0.24,"0.00",7.16,5.68,23.22,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AXP",0.95,,,,0.005,0.00526,"2017-02-07",0.94,0.965,0.955,1.485,0.78,226910000,,"ASX",895549,-0.065,-0.05,0.095,-14960000,488.518,10,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYF",6.04,,,"3/27/2015",0.03,0.005,"2017-02-07",6.07,6.07,6.07,6.2,5.6,,,"ASX",4395,,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYK",51.65,,,,0.04,0.0008,"2017-02-07",51.69,51.69,51.69,62.86,50.57,51480000000,,"ASX",1510,,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYR",0.009,,,,0,0,"2017-02-07",0.009,0.01,0.009,0.018,0.005,6410000,,"ASX",4120000,-0.001,,0.005,"-351880.00",,1.8,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYS",1.91,,,"3/23/2016",0.005,0.00262,"2017-02-07",1.9,1.93,1.915,3.21,1.3,345210000,,"ASX",148584,0.066,0.15,0.179,32860000,1.358,10.67,29.015,0.39,12.767,11.265,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AYZ",75.85,,,"11/18/2016",0.05,0.0007000000000000001,"2017-02-07",75.9,75.9,75.9,75.9,73,76740000000,,"ASX",508,,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AZJ",4.94,6.4,0.24,"8/29/2016",0.01,0.002,"2017-02-07",4.9,4.97,4.95,5.3,3.35,10160000000,,"ASX",3833937,0.03,0.27,2.79,1400000000,2.93,1.77,145.59,4.92,18.33,18.33,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AZM",0.033,,,,0.003,0.09090999999999999,"2017-02-07",0.034,0.038,0.036,0.066,0.025,20970000,,"ASX",2000434,-0.01,-0.04,0.001,-3290000,604.701,33,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AZS",0.017,,,,0,0,"2017-02-07",0.017,0.018,0.017,0.053,0.016,28430000,,"ASX",3665436,-0.005,,0.011,-6220000,48.229,1.545,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AZY",0.018,,,,0,0,"2017-02-07",0.018,0.018,0.018,0.068,0.014,16250000,,"ASX",1901328,-0.003,,0.017,-1590000,74.597,1.059,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAF",1.15,,,"10/20/2015",-0.025,-0.02174,"2017-02-07",1.125,1.155,1.125,1.259,0.947,192410000000,,"ASX",154070,,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAL",4.6,,,"8/26/2016",0.3,0.0652,"2017-02-07",4.61,5.19,4.9,15.38,3.73,473610000,,"ASX",4005186,0.39,0.17,0.86,54040000,1.82,5.34,12.69,0.58,28.82,28.82,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAP",5.48,,,"8/30/2016",-0.1,-0.0182,"2017-02-07",5.34,5.48,5.38,6.56,3.98,1320000000,,"ASX",1055362,0.18,0.23,1.49,76840000,1.97,3.68,30.22,1.12,23.39,18.55,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAR",0.08,,,,0,0,"2017-02-07",0.08,0.08,0.08,0.09,0.01,29860000,,"ASX",1979034,0,,0.03,"-15838.00",36.87,3.2,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAS",0.001,,,,0.001,1,"2017-02-07",0.001,0.002,0.002,0.002,0.001,2570000,,"ASX",156143919,-0.005,,0.001,"-574889.00",36.801,1,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAT",0.098,,,,-0.003,-0.03061,"2017-02-07",0.095,0.098,0.095,0.14,0.04,28070000,,"ASX",880000,-0.054,,0.027,-1680000,296.419,3.63,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BAU",0.067,,,,0,0,"2017-02-07",0.067,0.067,0.067,0.115,0.058,14370000,,"ASX",87720,0.019,,0.092,-2000000,102.915,0.728,3.526,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BBG",1.36,0,0,"3/13/2012",-0.01,-0.0074,"2017-02-07",1.34,1.38,1.35,1.87,1,266860000,,"ASX",55315,-0.12,-0.04,1.31,59780000,0.24,1.04,,-0.1,,45,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BBN",2.4,,,"8/25/2016",0.1,0.0417,"2017-02-07",2.41,2.52,2.5,3.21,2.12,313970000,,"ASX",123913,0.07,0.11,0.74,17880000,1.27,3.25,35.71,0,22.73,19.23,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BCI",0.24,0,0,"9/1/2014",-0.005,-0.02083,"2017-02-07",0.225,0.24,0.235,0.29,0.065,46110000,,"ASX",3621654,-0.408,0.02,0.391,-7820000,0.313,0.614,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BCL",0.66,,,,0,0,"2017-02-07",0.66,0.66,0.66,0.74,0.5,101690000,,"ASX",80,-0.46,,1.88,-93420000,1.66,0.35,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BCN",0.018,,,,0.001,0.05556,"2017-02-07",0.018,0.02,0.019,0.022,0.003,28410000,,"ASX",6974863,-0.001,,0.003,-1150000,9.134,6,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5665.4,7.2,5635.1,5672.6,5615.6,6.3,5582.7,5621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
