"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"MHG",2.6,,,,0.01,0.0038,"2017-02-09",2.59,2.61,2.61,2.61,2.2,,,"ASX",4800,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MHI",0.175,,,"1/20/2016",0,0,"2017-02-09",0.175,0.175,0.175,0.21,0.16,16500000,,"ASX",17,0.039,,0.53,4860000,0.204,0.33,4.487,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.04,0.35,16500000,4.43,0,0,,0,0,,0.47,0.5,0.27,2.87,0,0,1.83,1.63,0,0,2.36,2.23,,7.3,9.98,5.98,5.27,8.33,4.82,7.3,10,5.98,-0.02,27.23,14.7,3.1,5.25,4.6,0.59,6.76,3.91,0.49,-4.8
"MHJ",1.3,,,"9/7/2016",-0.02,-0.0154,"2017-02-09",1.28,1.29,1.28,1.83,1.15,,,"ASX",87449,0.05,0.09,0,"0.00",,,,0.79,14.22,12.8,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MIL",1.57,,,"9/13/2016",0.03,0.0191,"2017-02-09",1.6,1.6,1.6,2.32,1,73480000,,"ASX",21137,0.02,0.17,0.27,13030000,0.46,5.77,66.67,0,9.41,8.42,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.02,6,73490000,99.44,0.04,0.04,0.04,0.04,0.04,,,0.27,0.15,0.78,7.86,7.86,12.59,12.59,24.06,24.06,38.54,38.54,16.88,,,6.07,,,2.84,,,7.67,,20.04,80.54,8.26,2.28,0.67,,,,,
"MIN",12.61,3.37,0.31,"8/31/2016",-0.22,-0.0174,"2017-02-09",12.35,12.67,12.39,13.51,3.91,2310000000,,"ASX",1147906,-0.13,0.98,5.3,281450000,1.98,2.38,,-2.13,12.64,12.64,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.14,2.36,2330000000,,0.21,0.21,0.3,0.3,0.3,,42.12,5.3,2.18,1.56,4.41,4.41,13.56,13.56,7.22,7.22,22.17,22.17,30.28,-2.03,10,-2.03,-1.62,8.01,-1.62,-2.42,13.19,-2.42,1.42,159.17,87.04,23.78,-3.41,-2.21,,14.08,,,
"MIR",2.86,,,,0.03,0.0105,"2017-02-09",2.85,2.89,2.89,3.12,2.5,451610000,,"ASX",30093,0.05,,2.13,"0.00",43.56,1.34,57.8,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.05,1.33,445370000,56.57,0.04,0.04,0.1,0.1,0.1,,19.7,2.15,0.14,2.48,0,0,0,0,0,0,0,0,,2.1,3.08,2.55,2.08,3,2.48,2.34,3.39,2.82,0.49,146.35,,77.85,77.85,76.35,-4.02,-0.37,1.49,-6.14,-10.35
"MJC",0.02,,,,0,0,"2017-02-09",0.02,0.02,0.02,0.09,0.01,2490000,,"ASX",204051,-0.03,,0.04,"0.00",1.56,0.45,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,0.32,1190000,,0,,0,,0,,,0.04,0.06,2.91,5.17,5.17,5.17,5.17,8.15,8.15,8.15,8.15,-0.27,-40.08,-28.75,-40.08,-33.35,-25.08,-33.35,-47.63,-34.88,-47.63,,23.46,45.17,-39.93,-55.15,-197.9,,,19.21,,
"MJP",0.23,,,,-0.025,-0.10869999999999999,"2017-02-09",0.205,0.205,0.205,0.68,0.205,81360000,,"ASX",1000,0.02,,0.064,-7970000,2539.258,3.594,10.789,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.03,2.5,65830000,7.32,0,,0,,0,,,0.08,0.07,4.13,0,0,0,0,0,0,0,0,,,,,22.12,,22.12,,,,,23.24,,-21370.11,-28242.31,16018.4,,,,,
"MLB",1.94,0,0,"9/8/2016",0,0,"2017-02-09",1.92,1.94,1.94,2.2,1.65,195410000,,"ASX",19251,0.07,0.11,1.39,20750000,1.18,1.39,28.12,3.97,17.64,12.13,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.07,1.51,196680000,28.05,0.02,0.02,0.05,0.06,0.06,,4.65,1.29,0.13,0.55,21.85,21.88,29.11,27.09,47.74,44.4,63.61,54.98,10.39,4.01,4.73,4.16,3.1,3.49,3.08,5.24,6.18,4.78,0.1,79.4,54.36,12.63,8.61,5.13,-18.97,-4.57,7.44,-21.7,-4.48
"MLD",1.64,,,"9/2/2016",-0.045,-0.027440000000000003,"2017-02-09",1.595,1.635,1.595,1.95,0.75,371430000,,"ASX",202299,0.104,0.13,1.101,93950000,0.885,1.49,15.337,-0.65,12.269,8.395,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.1,1.49,387840000,15.96,0.04,0.04,0.08,0.08,0.08,,26.76,1.1,0.5,2.51,9.24,9.24,19.75,19.75,13.47,13.47,28.78,28.78,3.68,8.33,18.47,8.33,6.27,13.08,6.27,9.44,22.44,9.44,1.37,184.92,7.94,16.95,3.75,5.65,-2.25,12.26,,-11.72,
"MLM",0.061,,,,0.005,0.08196999999999999,"2017-02-09",0.06,0.066,0.066,0.071,0.025,15000000,,"ASX",146817,-0.032,-0.61,0.022,-2270000,42.854,2.773,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,2.65,13870000,,0,,0,,0,,,0.02,0.01,7.96,0,0,0,0,0,0,0,0,-639,-82.93,-43.17,-82.93,-78.35,-41.51,-78.35,-83.36,-49.66,-83.36,0.37,138,90.69,-721.36,-2036.63,-1776.23,,-27.53,6.34,,
"MLS",0.014,,,,0.001,0.07143,"2017-02-09",0.015,0.017,0.015,0.017,0.001,12300000,,"ASX",70176062,0,,0.007,"-141900.00",,2,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,1.98,18010000,,0,,0,,0,,,0.01,0,4.49,2.57,2.57,2.57,2.57,2.88,2.88,2.88,2.88,-12.72,-2.79,-12.97,-2.79,-2.77,-12.79,-2.77,-3.03,-13.23,-3.03,0.28,1027.81,,-130583.3,-130675,-140958.3,,-84.95,-57.12,,
"MLT",4.41,,,,0.01,0.0023,"2017-02-09",4.4,4.45,4.42,4.5,4.13,2880000000,,"ASX",193992,0.19,0.08,3.97,123940000,22.52,1.11,23.89,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.18,1.17,2880000000,23.93,0.09,0.09,0.19,0.19,0.19,,122.41,3.79,0.2,147.58,0,0,0,0,0,0,0,0,,4.12,4.78,4.6,4.12,4.78,4.6,4.65,5.28,5.15,0.7,521.47,,97.16,98.28,95.24,6.38,6.11,7.6,3.34,1.12
"MLX",0.75,0,0,"8/31/2015",0.01,0.013300000000000001,"2017-02-09",0.75,0.77,0.76,1.93,0.52,364560000,,"ASX",1026895,-0.05,0.06,0.82,60390000,1.02,0.91,,0,12.67,6.33,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.05,0.95,460050000,,0,0.03,0,0.03,0,,10.06,0.82,0.08,1.12,1.71,1.71,2.58,2.58,2.59,2.59,3.91,3.91,-5480.33,-5.13,1.16,-5.13,-4.35,1.05,-4.35,-6.37,1.32,-6.37,0.4,514.15,3.56,-7.74,-7.92,-6.71,,37.26,38.7,,
"MMI",0.17,,,,0,0,"2017-02-09",0.17,0.17,0.17,0.17,0.05,71500000,,"ASX",233049,-0.02,-0.01,0.04,-3280000,510.69,4.36,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.02,3.97,93550000,,0,,0,,0,,,0.04,0.01,2.54,0,0,0,0,0,0,0,0,,-44.07,-31.36,-44.07,-41.43,-29.8,-41.43,-44.07,-31.01,-44.07,1.41,231.31,,-680.34,-683.08,-673.28,,69.52,,,
"MMJ",0.29,,,,-0.005,-0.01724,"2017-02-09",0.285,0.305,0.285,0.36,0.175,34370000,,"ASX",1696511,-0.107,0.03,0.113,-6360000,137.133,2.566,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.11,2.35,48800000,,0,,0,,0,,,0.11,0.02,1.76,1.73,1.73,2.13,2.13,2.18,2.18,2.69,2.69,-78.92,,,-123.38,,,-109.54,,,-134.59,,163.61,-13.36,-2003.77,-5033.9,-5033.9,,,,,
"MML",0.41,0,0,"9/10/2012",-0.005,-0.012199999999999999,"2017-02-09",0.405,0.42,0.405,0.915,0.39,84160000,,"ASX",374511,0.207,0.2,1.128,69370000,0.665,0.363,1.957,-0.34,2.025,1.5,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.27,0.29,88310000,1.57,0,,0,,0,,,1.47,0.06,3.04,0.58,0.58,2.93,2.93,0.64,0.64,3.23,3.23,,20.14,-2.85,20.14,18.43,-2.68,18.43,20.54,-2.88,20.54,1.4,206.73,42.3,55.07,35.8,34.23,-16.88,-3.08,42.44,-18.8,
"MMR",0.03,,,,-0.002,-0.06667,"2017-02-09",0.028,0.03,0.028,0.057,0.012,5600000,,"ASX",35500,-0.006,,0.081,-1330000,250.209,0.37,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,0.36,5800000,,0,,0,,0,,,0.08,0,0.63,0,0,2.65,2.65,0,0,5.03,5.03,-332.51,-14.95,-66.94,-14.95,-4.24,-10.53,-4.24,-11.93,-54.27,-11.93,1.3,137.16,,-5400.58,-5405.46,-5421.76,,-48.63,0.87,,
"MMS",10.51,,,"3/31/2016",0,0,"2017-02-09",10.41,10.67,10.51,15.54,9.6,874370000,,"ASX",291246,0.99,1.03,4.45,222070000,1.73,2.36,10.62,2.1,10.2,9.64,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.99,2.35,862000000,10.46,0.34,0.34,0.63,0.63,0.63,,46.59,4.45,1.15,1.51,40.14,40.14,41.67,41.67,91.6,91.6,95.09,95.09,9.52,11.9,14.03,11.9,10.16,11.84,10.16,23.94,27.99,23.94,0.61,69.51,,45,26.51,16.34,13.67,13.22,26.34,10.1,19.48
"MNC",0.081,,,,-0.002,-0.02469,"2017-02-09",0.079,0.08,0.079,0.3,0.002,6130000,,"ASX",144120,-0.81,-0.19,2.186,-4890000,1413.737,0.037,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.87,0.03,7130000,,0,,0,,0,,,2.83,0.02,2.01,0,0,0,0,0,0,0,0,-65.9,-25.08,-11.49,-26.42,-24.87,-11.39,-26.32,-25.4,-11.5,-26.42,1.84,112.77,,-345472.3,-3730000,-3710000,,,,,
"MND",10.83,,,"3/8/2016",-0.37,-0.0342,"2017-02-09",10.42,10.9,10.46,11.92,5.62,980130000,,"ASX",288811,0.72,0.59,3.94,113020000,0.74,2.75,14.57,-1.43,17.73,19.02,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.72,2.6,978790000,14.53,0.32,0.32,0.6,0.6,0.6,,65.73,3.94,2.17,1.87,1.37,1.37,2.49,2.49,2.62,2.62,4.76,4.76,30.06,17.39,35.83,17.39,8.92,16.9,8.92,18.18,39.16,18.18,2,85.87,10.28,8.49,6.98,4.89,-6.75,-1.14,9.86,-7.65,7.37
"MNE",0.019,,,,0.003,0.15789,"2017-02-09",0.021,0.024,0.022,0.4,0.015,2980000,,"ASX",3695055,-0.01,,0.018,-1020000,,1.056,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,1.14,2840000,,0,,0,,0,,,0.02,0.01,8.28,0,0,0,0,0,0,0,0,-19.62,-87.13,-56.18,-87.13,-152.48,-55.17,-152.48,-82.82,-87.65,-82.82,0.62,58.58,100,-1836.32,-2177.56,-2177.57,,,,,
"MNF",4.81,,,"9/2/2016",0.04,0.0083,"2017-02-09",4.8,4.85,4.85,5.03,3.2,327390000,,"ASX",41915,0.13,0.19,0.58,16370000.000000002,2.01,8.32,36.19,0,25.53,19.4,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.13,8.6,322570000,35.49,0.04,0.04,0.07,0.07,0.07,,4.51,0.58,0.78,1.1,8.88,8.88,10.86,10.86,28.72,28.72,35.13,35.13,12.33,19.19,29.32,19.19,8.79,13.69,8.79,30.99,43.99,30.99,0.07,33.61,30.28,11.02,7.32,5.57,54.99,64.01,,49.42,
"MNM",0.01,,,,0.002,0.2,"2017-02-09",0.01,0.012,0.012,0.025,0.007,13640000,,"ASX",17560241,-0.005,,0.008,-1950000,,1.25,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.01,0.96,11460000,,0,,0,,0,,,0.01,0,0.6,0,0,2.12,2.12,0,0,3.18,3.18,-80.21,-42.41,-36.52,-42.41,-32.5,-33.68,-32.5,-42.57,-36.55,-42.57,0.71,723.37,,-40275.6,-62623.2,-63138,,-35.88,,,
"MNS",0.68,,,,0.015,0.02206,"2017-02-09",0.67,0.702,0.695,1.12,0.28,297870000,,"ASX",717402,-0.034,-0.02,0.016,-13450000,33341.863,42.5,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,44.01,313690000,,0,,0,,0,,,0.02,0.02,10.67,0,0,0,0,0,0,0,0,-41.75,-262.33,-228.64,-262.33,-223.13,-163.56,-223.13,-264.54,-234.66,-264.54,1.31,361.23,,-37178.22,-32431.73,-33324.41,,-46.09,-15.17,,
"MNY",1.77,,,"3/17/2016",0,0,"2017-02-09",1.74,1.78,1.77,1.95,0.87,269890000,,"ASX",107220,0.12,0.16,1.03,37780000,2.79,1.73,14.63,0,11.06,9.32,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.12,1.68,266970000.00000003,14.2,0.02,0.02,0.05,0.05,0.05,,5.64,1.03,0.18,10.1,22.27,22.27,22.27,22.27,31.07,31.07,31.07,31.07,7.43,11.31,10.36,11.31,10.41,9.5,10.41,14.42,12.6,14.42,0.62,106.93,48.33,36.5,35.14,20.83,52.28,48.22,,11.23,
"MOC",2.44,,,"8/31/2016",0.04,0.016399999999999998,"2017-02-09",2.42,2.48,2.48,2.5,1.63,306460000,,"ASX",150732,0.16,0.17,0.83,27930000,1.55,2.95,15.8,6.63,14.59,13.78,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.16,2.98,306150000,15.61,0.08,0.08,0.16,0.16,0.16,,19.9,0.83,0.07,1.53,0,0,0,0,0,0,0,0,,6.81,6.89,6.81,5.45,5.52,5.45,19.13,19.14,19.13,1.08,100.07,33.16,15.14,14.36,9.9,-6.58,3.1,3.42,-7.13,0.43
"MOD",0.036,,,,0,0,"2017-02-09",0.035,0.037,0.036,0.062,0.003,46190000,,"ASX",3279069,-0.002,,0.008,-1100000,,4.5,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,4.04,54030000,,0,,0,,0,,,0.01,0,0.38,0,0,16.24,13.87,0,0,20.76,18.34,-5.93,-16.97,-45.77,-11.23,-13.16,-41.69,-8.85,-17.04,-45.99,-11.29,3.42,1157.46,,-21933.33,-33902.2,-34678.24,,-56.33,-32.08,,
"MOQ",0.35,,,,-0.01,-0.0286,"2017-02-09",0.34,0.34,0.34,0.39,0.2,52600000,,"ASX",30000,0,0.02,0.11,"-479579.00",1.59,3.15,,0,17,11.33,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.04,18.83,433460000,,0,,0,,0,,,0,0,1.29,0,0,0,0,0,0,0,0,,-1150.17,,-3133.3,-446.5,-156.53,-470.02,-1150.17,,-3174.42,,691.53,18.66,-1.68,-82.27,-83.93,,-9.25,-14.2,,
"MOT",0.04,,,,-0.01,-0.16670000000000001,"2017-02-09",0.03,0.04,0.03,0.1,0.03,1960000,,"ASX",30908,-0.03,,0,-1310000,392.15,9,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.03,8.76,2600000,,0,,0,,0,,,0,0,0.42,0.36,0.36,0.36,0.36,0.75,0.75,0.75,0.75,-828.7,-269.1,-222.35,-269.1,-199.14,-137.18,-199.14,-286.82,-229.01,-286.82,1.57,50.08,,-21767.17,-29532.83,-29563.33,,-70.28,-46.22,,
"MOY",0.33,,,,0.005,0.015149999999999999,"2017-02-09",0.33,0.345,0.335,0.415,0.049,253490000,,"ASX",2007321,0.054,0.04,0.083,49740000,1.644,3.976,6.204,0,8.375,6.7,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.1,4.21,261610000,3.3,0,,0,,0,,,0.07,0.02,2.27,0,0,4.95,2.15,0,0,7.23,3.05,8.77,48.88,-18.48,43.6,34.38,-13.94,29.4,69.45,-23.35,67.48,-1.31,517.11,24.12,31.31,20.65,17.6,,274.56,89.06,,
"MP1",2.31,,,,0.04,0.0173,"2017-02-09",2.24,2.35,2.35,3.8,1.55,164500000,,"ASX",46729,-0.39,-0.16,0.25,-20870000,55.32,9.43,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,-0.37,9.87,134169999.99999999,,0,,0,,0,,,0.25,0.17,3.17,0,0,0,0,0,0,0,0,-27.02,,,,,,,,,,,21.21,,-717.82,-768.2,-796.64,,,,,
"MPL",2.76,,,"9/6/2016",0.01,0.0036,"2017-02-09",2.76,2.8,2.77,3.32,2.36,7630000000,,"ASX",5878963,0.15,,0.57,572800000,1.12,4.82,18.22,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.15,4.73,7490000000,17.93,0.06,0.06,0.11,0.11,0.11,,283.7,0.57,0.16,,0,0,0,0,0,0,0,0,,,,,13.04,7.73,13.04,27.65,16.04,27.65,,2736.18,,8.53,8.03,6.14,6.86,5.64,,6.86,
"MPO",0.155,,,,0,0,"2017-02-09",0.155,0.165,0.155,0.17,0.115,38600000,,"ASX",443741,0.004,0.02,0.236,"0.00",,0.657,38.75,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0,0.61,37360000,39.47,0,,0,,0,,,0.24,0.27,217.45,0,0,0,0,0,0,0,0,,1.44,,0.81,1.43,,0.8,1.65,,0.93,-0.07,184.32,,,,,,,,,
"MQA",5.26,3.6,0.14,"9/21/2016",0.04,0.0076,"2017-02-09",5.26,5.4,5.3,6,4.05,2740000000,,"ASX",2516448,0.19,0.15,1.66,"0.00",683.74,3.17,27.75,1.15,35.33,22.08,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.19,3.08,2780000000,27.44,0.09,0.09,0.14,0.18,0.19,,10.27,1.67,0.13,2.95,0,0,0,0,0,0,0,0,,11.09,-4.47,9.97,10.47,-4.28,9.66,11.81,-125.3,10.08,0.61,485.64,,-6154.82,-6121.63,3665.7,,-52.11,,,
"MQG",83.71,5.3,3.4,"11/8/2016",-0.12,-0.0014000000000000002,"2017-02-09",82.99,83.94,83.59,89.49,58.28,26790000000,,"ASX",619605,5.95,6.13,46.55,"0.00",2.64,1.8,14.04,2.43,13.64,13.14,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,5.95,1.78,28160000000,13.9,1.9,1.9,4,4.3,4.3,,1228,47.2,28.72,,,,39.62,32.4,455.77,419.27,515.71,419.27,,,,,1.02,0.81,1.09,13.16,9.97,13.44,0.97,316.38,,35.25,25.26,17.94,15.33,0.59,5.7,15.47,4.01
"MRC",0.14,,,"3/4/2016",-0.01,-0.037000000000000005,"2017-02-09",0.13,0.14,0.13,0.17,0.09,52640000,,"ASX",179923,0.02,0.03,0.08,15790000,1.79,1.71,5.65,0,4.33,1.86,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5703.4,14.3,5690,5723.2,5651.4,13.2,5635,5671.4,0.03,1.03,50620000,4.13,0,0.01,0,0.01,0.01,,,0.1,0.01,1.4,2.39,10.23,9.58,17.18,3.13,14.78,12.54,24.82,42.25,26.49,11.59,32.05,20.86,9.1,23.56,29.54,11.76,33.76,1.56,138.09,56.7,52.21,39.35,31.37,,149.31,45.88,,
