"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh","EPS","PriceToBook","MarketCap","PE","DividendRecentQuarter","DividendNextQuarter","DPSRecentYear","IAD","DividendPerShare","DividendYield","Dividend","BookValuePerShareYear","CashPerShareYear","CurrentRatioYear","LTDebtToAssetsYear","LTDebtToAssetsQuarter","TotalDebtToAssetsYear","TotalDebtToAssetsQuarter","LTDebtToEquityYear","LTDebtToEquityQuarter","TotalDebtToEquityYear","TotalDebtToEquityQuarter","AINTCOV","ReturnOnInvestmentTTM","ReturnOnInvestment5Years","ReturnOnInvestmentYear","ReturnOnAssetsTTM","ReturnOnAssets5Years","ReturnOnAssetsYear","ReturnOnEquityTTM","ReturnOnEquity5Years","ReturnOnEquityYear","Beta","Float","GrossMargin","EBITDMargin","OperatingMargin","NetProfitMarginPercent","NetIncomeGrowthRate5Years","RevenueGrowthRate5Years","RevenueGrowthRate10Years","EPSGrowthRate5Years","EPSGrowthRate10Years"
"ITD",0.4,,,"8/24/2015",-0.035,-0.0875,"2017-02-10",0.365,0.405,0.365,0.41,0.145,34810000,,"ASX",2009207,0.004,,0.15,1180000,1.227,2.667,91.25,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,2.54,36450000,83.7,,0,,0.01,0,,0.21,0.15,0.01,1.83,14.03,14.03,24.08,24.08,25.07,25.07,43.01,43.01,1.91,2.02,14.05,2.02,1.45,10.06,1.45,2.63,16.12,2.63,0.63,36.76,36.03,5.23,1.06,1.11,-22.77,2.14,-0.06,-16.76,-18.98
"ITW",41.8,,,,0.2,0.0048,"2017-02-10",41.85,42,42,42.5,20.19,,,"ASX",2487,2.99,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IVC",12.91,,,"3/4/2016",0.24,0.018600000000000002,"2017-02-10",12.96,13.24,13.15,14.66,10.47,1440000000,,"ASX",254705,0.59,0.49,1.88,107520000,3.12,6.85,22.44,3.5,26.84,24.81,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.59,7.11,1430000000,22.15,0.17,0.17,0.38,0.39,0.39,,40.16,1.85,0.08,1.05,22.88,24.21,22.88,24.21,114.09,121.73,114.09,121.73,7.72,7.09,7.23,6.24,6.38,5.27,5.57,33.25,28.8,28.19,1.13,106.75,72.4,27.32,23.26,14.19,14.92,10.35,11.33,13.2,9.19
"IVE",78.3,,,,0.17,0.0022,"2017-02-10",78.1,79.37,78.47,82.06,70.26,,,"ASX",7909,-4.51,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IVO",0.02,,,,0,0,"2017-02-10",0.02,0.02,0.02,0.06,0.01,7880000,,"ASX",125000,-0.02,0,0.03,-5460000,1.42,0.69,,0,,2,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.02,0.53,8770000,,0,,0,,0,,,0.04,0,0.74,0.83,1.75,20.19,26.24,1.45,3.09,35.18,46.25,-4.44,-66.53,-104.39,-34.87,-34.83,-49.43,-19.35,-68.86,-112.41,-35.63,3.57,367.51,,-59.08,-79.3,-87.37,,-32.11,-6.94,,
"IVR",0.04,,,,0,0.0526,"2017-02-10",0.04,0.04,0.04,0.06,0.01,18490000,,"ASX",1176825,0,-0.01,0.06,-1220000,,0.59,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,0.58,23420000,,0,,0,,0,,,0.06,0,3.99,0,0,0,0,0,0,0,0,,-0.79,-6.75,-0.79,-0.78,-6.54,-0.78,-0.79,-6.76,-0.79,0.59,560.68,,-2467.79,-2643.26,-286.15,,-27.56,,,
"IVV",302.46,,,,1.35,0.0045000000000000005,"2017-02-10",303.33,304.94,303.81,317.45,258.65,,,"ASX",15447,27.12,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IXI",125.65,,,,-0.3,-0.0024,"2017-02-10",125.31,125.65,125.35,137.45,119,,,"ASX",1587,,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IXJ",128.45,,,,0.65,0.0051,"2017-02-10",128.98,129.58,129.1,141.81,118.9,,,"ASX",13266,6.04,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IXP",77.34,,,,-0.09,-0.0012,"2017-02-10",77.25,77.48,77.25,87.38,73.25,,,"ASX",51,7.99,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"IZZ",49.37,,,,0.31,0.0063,"2017-02-10",49.55,49.8,49.68,51.96,40.1,,,"ASX",2655,-8.28,,0,,,,,0,,,,1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"JBH",27.75,,,"8/25/2016",0.72,0.0259,"2017-02-10",27.61,28.47,28.47,31.14,20.2,2820000000,,"ASX",634340,1.52,1.79,4.09,262050000,0.69,6.78,18.72,1.41,15.91,14.38,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,1.5,6.76,3180000000,18.48,0.37,0.37,0.99,0.99,0.99,,93.2,4.04,0.52,1.57,11.06,11.06,11.06,11.06,27.12,27.12,27.12,27.12,57.48,28.71,28.03,28.71,16.13,14.88,16.13,40.68,47.46,40.68,0.59,102.48,21.88,6.64,5.51,3.85,6.77,5.95,15.36,8.51,20.02
"JCI",0.69,,,,-0.14,-0.2086,"2017-02-10",0.55,0.57,0.55,1.12,0.55,31340000,,"ASX",1080,0.15,,0.57,11640000,0.65,1.21,3.57,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.18,1.62,43880000,4.3,0,,0,,0,,,0.47,0.03,1.57,0,0,5.88,11.82,0,0,11.13,20.12,38.8,33.7,,35.6,18.2,,16.02,33.7,,35.6,,10.12,24.24,19.26,18.89,14.01,,,,,
"JCS",0.015,,,"4/5/2011",0.002,0.13333,"2017-02-10",0.017,0.017,0.017,0.034,0.006,5660000,,"ASX",62228,-0.008,,0.008,"-21857.00",0.527,1.875,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,2.05,4980000,,0,,0,,0,,,0.01,0.01,1.01,0,0,0,0,0,0,0,0,-2358.8,-65.94,-37.83,-65.94,-31.73,-23.33,-31.73,-67.29,-38.65,-67.29,3.03,144.99,78.76,-0.71,-32.71,-29.36,,-10.57,17.24,,
"JHC",1.95,,,"9/27/2016",0.03,0.0154,"2017-02-10",1.94,1.99,1.98,3.21,1.51,522100000,,"ASX",2895464,0.12,0.12,2.02,55150000,1.58,0.97,17.22,2.44,16.5,15.23,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.12,0.99,526299999.99999994,17.25,0.06,0.06,0.12,0.12,0.12,,29.59,2.02,0.09,0.09,5.43,5.43,6.4,6.4,10.92,10.92,12.87,12.87,107.71,5.39,,5.39,3.06,,3.06,5.72,,5.72,,240.99,,16.64,12.96,9.34,,,,,
"JHL",0.046,,,,0,0,"2017-02-10",0.046,0.046,0.046,0.255,0.03,6950000,,"ASX",13200,-0.046,,0.084,-3180000,0.875,0.548,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,0.45,2670000,,0,,,,,,,0.09,0.03,1.3,0.07,0,0.21,0,0.12,0,0.35,0,,,,,,,,,,,,35.14,,,,,,,,,
"JHX",18.94,2.45,0.34,"12/20/2016",0.17,0.009000000000000001,"2017-02-10",19,19.15,19.11,23.09,15.5,8420000000,,"ASX",2392595,0.59,0.57,-0.61,450000000,4.48,,32.5,1.62,33.53,28.1,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.58,,8430000000,32.99,0.13,0.14,0.49,0.53,0.51,,320.84,-0.66,0.31,1.34,24.73,30.76,27.22,32.07,,,,,17.69,12.54,15.01,14.83,9.98,12.16,12,,,,0.85,440.65,36.67,24.75,17.26,10.88,,8.17,1.5,,
"JIN",1.63,,,"9/1/2016",0.01,0.0060999999999999995,"2017-02-10",1.6,1.64,1.64,1.9,0.97,72260000,,"ASX",7701,0.11,0.15,0.56,8020000,2.09,2.91,15.47,-4.58,10.93,7.45,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.11,2.93,71600000,15.35,0.05,0.05,0.06,0.06,0.06,,1.54,0.56,0.57,1.96,0,0,0,0,0,0,0,0,,19.9,17.6,19.9,12.7,11.05,12.7,20.14,18.08,20.14,1.08,30.32,91.84,33.35,24,13.6,3.23,13.64,7.56,1.22,16.46
"JKA",0.005,,,,0,0,"2017-02-10",0.005,0.005,0.005,0.01,0.002,2300000,,"ASX",8784554,-0.016,0,0.002,-2150000,,2.5,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.02,3.01,1840000,,0,,0,,0,,,0,0,1.03,0,0,0,0,0,0,0,0,,-165.74,-35.37,-165.74,-34.01,-29.6,-34.01,-165.74,-35.37,-165.74,2.48,449.36,,-46452.78,-83430.64,-81208.07,,-28.44,,,
"JKL",0.26,,,,0.01,0.0189,"2017-02-10",0.27,0.27,0.27,0.31,0.19,31200000,,"ASX",187500,-0.01,0.02,0.12,-2120000,6.3,2.21,,0,13.5,2.7,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,1.37,4010000,,0,,,,0,,,0,0,1.34,0,0,0,0,0,0,0,0,-10.24,-52.53,-44.68,-43.24,-51.32,-36.09,-22.04,-52.53,-44.68,-43.24,0.55,526.62,,-3284.2,-4544.6,-4266.96,,-26.95,,,
"JRL",0.23,,,,0,0,"2017-02-10",0.23,0.23,0.23,0.29,0.17,8029999.999999999,,"ASX",3500,-0.03,,0.17,"-470160.00",61.73,1.39,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.03,1.39,8029999.999999999,,0,,0,,0,,0,0.17,0.12,42.91,0,0,0,0,0,0,0,0,,-16.79,-16.01,-16.79,-16.51,-15.74,-16.51,-16.79,-16.72,-16.79,1.43,11.41,,-361.63,-812.72,-812.72,,-28.11,-10.65,,
"K2F",0.15,,,,0,0,"2017-02-10",0.14,0.15,0.15,0.15,0.14,15250000,,"ASX",118816,-0.01,,0,"-599848.00",198.71,150,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,,3970000,,0,,0,,0,,,-0.02,0.01,0.24,0,0,174.95,174.95,,,,,,,-198.09,,-120.57,-78.43,-120.57,,-228.95,,,20.87,,-660000,-660000,-660000,,-84.55,,,
"K2P",0.17,,,,0,0,"2017-02-10",0.17,0.17,0.17,0.17,0.12,73670000,,"ASX",130000,-0.01,,0.23,"0.00",,0.74,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,0.57,112990000,,0,,0,,0,,,0.31,0.01,10.16,0,0,0,0,0,0,0,0,-12.57,-3.26,,-2.64,-3.25,,-2.63,-3.26,,-2.64,0.98,524.46,,-41144.01,-41144.01,-41403.8,,,,,
"KAI",0.035,,,,-0.003,-0.08571,"2017-02-10",0.029,0.038,0.032,0.118,0.023,11920000,,"ASX",10085377,-0.012,,0.028,-2140000,1113.948,1.25,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,1.28,14010000,,0,,0,,0,,,0.03,0,1.62,0,0,0,0,0,0,0,0,,-33.44,-85.88,-33.44,-28.69,-73.04,-28.69,-33.44,-85.86,-33.44,0.85,364.28,,-15743.32,-15434.1,-15038.6,,-47.38,-42.74,,
"KAM",0.44,,,"8/15/2016",0.005,0.011359999999999999,"2017-02-10",0.445,0.45,0.445,0.66,0.305,104150000,,"ASX",278925,0.03,0.03,0.055,10120000,5.793,8,14.833,0.57,14.833,11.125,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.02,10.79,88760000,23.23,0,0,0.02,0.02,0.02,,12.85,0.04,0.04,3.82,0,0,0,0,0,0,0,0,,26.72,64.01,26.72,12.67,36.57,12.67,29.52,70.34,29.52,1.93,79.5,,40.45,40.13,27.12,-24.46,-19.43,-5.66,-24.48,-13.05
"KAR",1.72,,,,0.01,0.0087,"2017-02-10",1.72,1.77,1.73,2.63,1.14,423740000,,"ASX",597660,-0.43,-0.08,3.5,-18230000,215.31,0.49,,-0.18,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.45,0.5,428940000,,0,,0,,0,,,3.5,1.96,35.47,0,0,0,0,0,0,0,0,,-10.82,2.83,-10.82,-10.45,2.52,-10.45,-11.57,2.91,-11.57,1.12,195.55,,-10543.73,-10645.54,-6536.53,,-35.34,5.61,,
"KAS",0.022,,,,0.003,0.13635999999999998,"2017-02-10",0.023,0.025,0.025,0.072,0.015,13900000,,"ASX",553967,-0.005,-0.01,0.012,-3200000,240.785,1.833,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,1.67,13880000,,0,,0,,0,,,0.01,0,1.79,0,0,0,0,0,0,0,0,,-41.9,-95.12,-41.9,-36.65,-64.21,-36.65,-37.39,-106.77,-37.39,2.68,479.82,,-5786.44,-6715.89,-6713.9,,-43.41,,,
"KBC",0.135,,,"3/30/2016",0,0,"2017-02-10",0.135,0.135,0.135,0.19,0.115,21440000,,"ASX",47942,-0.014,,0.187,"0.00",7.825,0.722,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.02,0.69,22230000,7.4,,0,,0,0,,0.8,0.19,0.09,14.89,0,0,0,0,0,0,0,0,,7.68,-3.08,7.68,7.05,-2.08,7.05,9.6,-2.96,9.6,-0.1,57.61,99.47,-37.45,116.82,105.03,,-25.25,16.05,,
"KBU",0.018,,,,-0.002,-0.11111,"2017-02-10",0.015,0.016,0.016,0.178,0.015,2080000,,"ASX",130000,-0.05,,0.008,-6830000,222.581,2.25,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,,1.04,4099999.9999999995,,0,,0,,,,,0.02,0.01,4.34,0,0,2.77,5.01,0,0,3.34,7.9,-23195.07,,,-558.84,,,-501.17,,,-558.84,-0.57,5.24,,,,,,,,,
"KCN",0.3,0,0,"3/8/2013",0,0,"2017-02-10",0.29,0.31,0.3,0.54,0.13,67080000,,"ASX",934585,-1.03,0.06,0.41,13430000,0.38,0.73,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-1.18,0.71,71550000,,,,,,0,,,0.41,0.19,0.72,0,0,38.85,38.85,0,0,106.21,106.21,-3.06,-92.85,-24.76,-92.85,-66.25,-21.24,-66.25,-126.71,-32.18,-126.71,0.54,223.48,-5.99,9.49,-146.46,-151.47,,0.24,8.93,,
"KDL",0.02,,,"2/13/2014",0,0.11109999999999999,"2017-02-10",0.02,0.02,0.02,0.15,0,3220000,,"ASX",108266,0.08,,0.1,-7780000,17.25,0.19,0.24,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.1,0.19,7480000,,0,,0,,0,,,0.1,0,0.23,0,0,39.06,39.06,0,0,89.26,89.26,-28.09,-50.48,-25.89,-50.48,-28.37,-16.67,-28.37,-138.51,-79.02,-138.51,0.99,297.35,-1092.26,-4627.98,-6422.02,-7223.81,,,,,
"KDR",0.47,,,,0,-0.0105,"2017-02-10",0.47,0.48,0.47,0.82,0.08,111520000,,"ASX",727679,-0.03,-0.01,0.06,-4560000,14.74,7.79,,0,,11.75,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.03,7.98,154790000,,0,,0,,0,,,0.06,0.02,1.04,22.77,22.77,26.74,26.74,39.82,39.82,46.75,46.75,-7.44,-24.22,-23.13,-24.22,-19.81,-20.98,-19.81,-36.58,-26.84,-36.58,1.76,156.78,-31.61,-59.27,-73.3,-56.1,,,,,
"KFE",0.014,,,,0.001,0.07143,"2017-02-10",0.014,0.015,0.015,0.04,0.012,6800000,,"ASX",570554,-0.004,,-0.001,-1220000,1081.31,,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0,,6640000,,0,,0,,0,,,0,0,0.74,0,0,0,0,,,,,-3.24,-2015.4,-5.82,-2015.4,-170.02,-5.66,-170.02,-2015.4,-7.61,-2015.4,1.44,347.41,,-25866.39,-25866.39,-33722.41,,-35.99,-17.25,,
"KGD",0.027,,,,-0.003,-0.11111,"2017-02-10",0.024,0.024,0.024,0.041,0.018,7980000,,"ASX",25641,-0.104,-0.01,0.101,-6810000,,0.267,,-0.08,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.11,0.2,8680000,,0,,0,,0,,,0.13,0,7.34,0,0,0,0,0,0,0,0,,-63.71,-22.26,-49.04,-63.44,-21.82,-48.79,-64.03,-22.34,-49.28,-1.49,256.76,,-2214.29,-156509.5,-156400,,-38.33,,,
"KGL",0.27,,,,0.005,0.018520000000000002,"2017-02-10",0.275,0.275,0.275,0.29,0.086,47570000,,"ASX",28000,-0.014,-0.58,0.178,-2240000,275.233,1.517,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,1.23,43250000,,0,,0,,0,,,0.21,0.01,3.2,0,0,0,0,0,0,0,0,-692.95,-7.65,-9.46,-7.92,-7.44,-8.77,-7.71,-7.65,-9.21,-7.92,3.07,111.84,,-1315.19,-1378.04,-1382.89,,-15.51,,,
"KGM",0.017,,,,0,0,"2017-02-10",0.017,0.017,0.017,0.034,0.008,15200000,,"ASX",81914,-0.022,,0.006,-1280000,9.713,2.833,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.02,2.73,15200000,,0,,0,,0,,,0.01,0,0.57,0,0,4.17,4.17,0,0,5.75,5.75,-0.11,-246.95,-69.41,-246.95,-159.29,-59.38,-159.29,-336.25,-76.02,-336.25,0.81,150.86,26.66,-73.04,-76.86,-787.85,,4.19,29.17,,
"KGN",1.56,,,,0.06,0.0385,"2017-02-10",1.55,1.62,1.62,1.8,1.32,151200000,,"ASX",95458,-0.01,0.06,0,3320000,0.69,,,0,27,18,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,0.01,20.2,144670000,178.78,0,,0,,0,,,0.08,0.02,1.06,0,0,15.1,15.1,0,0,69.3,69.3,13.28,9.89,,9.89,2.52,,2.52,10.25,,10.25,,25.66,15.48,1.92,0.78,0.38,,,,,
"KIN",0.22,,,,-0.01,-0.0233,"2017-02-10",0.2,0.22,0.21,0.32,0.07,18800000,,"ASX",66620,-0.02,,0.08,"-863453.00",25660.11,2.76,,0,,,"0.00",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.02,2.71,25160000,,0,,0,,0,,,0.08,0.01,0.39,0,0,27.84,27.84,0,0,44.5,44.5,-2.59,-17.7,,-17.7,-12,,-12,-19.98,,-19.98,0.38,69.13,,-115771.4,-120437.1,-106301.9,,,,,
"KKO",0.035,,,,0.002,0.05714,"2017-02-10",0.03,0.037,0.037,0.05,0.01,7010000,,"ASX",77000,-0.005,0,0.048,"-864069.00",525.489,0.729,,0,,,"0.000",1.5,0.7671,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5717.7,53.9,5717.7,5772.7,5664.6,56,5664.6,5721.4,-0.01,0.72,8480000,,0,,0,,0,,,0.05,0,0.18,0,0,1.97,1.97,0,0,2.2,2.2,-113.22,-9.95,-15.52,-9.95,-9.17,-13.73,-9.17,-9.95,-15.52,-9.95,5.52,182.38,,-6852.34,-7291.67,-7291.67,,,,,
