symbol,previousClose,open,dividendYield,dividendPerShare,exDividendDate,change,changeInPercent,lastTradeDate,daysLow,daysHigh,lastTradePriceOnly,52WeekHigh,52WeekLow,marketCapitalization,sharesOwned,stockExchange,volume,earningsPerShare,epsEstimateCurrentYear,bookValue,ebitda,pricePerSales,pricePerBook,peRatio,pegRatio,pricePerEpsEstimateCurrentYear,pricePerEpsEstimateNextYear,shortRatio
JPR,0.25,0.25,,,,0,0,31/1/17,0.25,0.25,0.25,0.25,0.15,38340000,,ASX,3000,-0.07,0,0.02,-3480000,,10.42,,0,,,0
K2F,0.17,0.16,,,,-0.02,-0.0909,31/1/17,0.15,0.16,0.15,0.16,0.15,15250000,,ASX,204938,-0.01,,0,-599848,218.58,165,,0,,,0
KAI,0.034,0.033,,,,-0.001,-0.02941,31/1/17,0.033,0.033,0.033,0.118,0.023,12290000,,ASX,16000,-0.012,,0.028,-2140000,1082.121,1.214,,0,,,0
KAM,0.4,0.375,,,8/15/2016,-0.025,-0.0625,31/1/17,0.375,0.375,0.375,0.68,0.305,87600000,,ASX,3267,0.016,0.03,0.036,5700000,6.63,11.111,23.437,0.5,12.5,9.375,0
KAR,1.82,1.82,,,,-0.025,-0.01374,31/1/17,1.755,1.83,1.795,2.63,1.14,439660000,,ASX,523582,-0.427,-0.08,3.498,-18230000,228.493,0.52,,-0.19,,,0
KAS,0.024,0.024,,,,0,0,31/1/17,0.024,0.024,0.024,0.072,0.015,13340000,,ASX,11000,-0.005,-0.01,0.012,-3200000,262.674,2,,0,,,0
KBU,0.018,0.018,,,,0,0,31/1/17,0.018,0.018,0.018,0.178,0.018,2350000,,ASX,4029,-0.05,,0.008,-6830000,222.581,2.25,,0,,,0
KCN,0.28,0.28,0,0,3/8/13,0,0,31/1/17,0.28,0.28,0.28,0.54,0.13,62600000,,ASX,129110,-1.03,0.06,0.41,13430000,0.36,0.68,,0,,,0
KDL,0.02,0.015,,,2/13/2014,-0.005,-0.25,31/1/17,0.015,0.015,0.015,0.148,0.004,2410000,,ASX,2700,0.083,,0.097,-7780000,19.165,0.206,0.181,0,,,0
KDR,0.5,0.5,,,,0.01,0.0303,31/1/17,0.49,0.51,0.51,0.82,0.08,121010000,,ASX,636750,-0.03,-0.01,0.06,-4560000,15.36,8.11,,0,,12.75,0
KFE,0.016,0.016,,,,-0.001,-0.0625,31/1/17,0.015,0.016,0.015,0.04,0.012,6800000,,ASX,2024578,-0.004,,-0.001,-1220000,1235.783,,,0,,,0
KGD,0.025,0.026,,,,0,0,31/1/17,0.025,0.026,0.025,0.044,0.018,8310000,,ASX,267884,-0.104,-0.01,0.101,-6810000,,0.248,,-0.08,,,0
KGL,0.245,0.245,,,,0,0,31/1/17,0.245,0.245,0.245,0.29,0.086,42380000,,ASX,165046,-0.014,-0.58,0.178,-2240000,249.748,1.376,,0,,,0
KGN,1.59,1.55,,,,-0.06,-0.0377,31/1/17,1.52,1.55,1.53,1.8,1.32,142800000,,ASX,15812,-0.01,0.06,0,3320000,0.7,,,0,25.5,17,0
KII,2.4,2.4,,,,0,0,31/1/17,2.4,2.4,2.4,2.4,2.15,,,ASX,20000,,,0,,,,,0,,,
KIS,0.046,0.042,,,,-0.004,-0.08696,31/1/17,0.042,0.042,0.042,0.085,0.031,7920000,,ASX,28143,-0.005,,0.01,-696591,75.084,4.6,,0,,,0
KKL,0.005,0.006,,,,0.001,0.2,31/1/17,0.006,0.006,0.006,0.014,0.004,6090000,,ASX,624073,-0.001,,0.002,-542091,23.052,2.5,,0,,,0
KKT,0.525,0.525,,,10/12/16,0,0,31/1/17,0.525,0.525,0.525,0.7,0.3,38190000,,ASX,25000,0.034,,0.174,4370000,0.869,3.017,15.441,0,,,0
KLL,0.22,0.23,,,,0.02,0.0909,31/1/17,0.22,0.24,0.24,0.26,0.19,30390000,,ASX,94000,-0.03,,0.01,-3660000,,22,,0,,,0
KMD,1.81,1.81,,,11/11/16,0,0,31/1/17,1.81,1.84,1.81,2.07,1.23,364690000,,ASX,30784,0.12,0.18,1.11,44170000,1.18,1.63,15.08,0.59,10.06,9.05,0
KME,0.34,0.34,,,3/4/16,0,0,31/1/17,0.34,0.34,0.34,0.42,0.25,15020000,,ASX,35000,0.03,,0.22,1980000,1.03,1.57,13.08,0,,,0
KNL,0.18,0.17,,,,0,0,31/1/17,0.17,0.18,0.18,0.34,0.15,41100000,,ASX,139890,-0.03,,0.06,-3190000,,2.9,,0,,,0
KNM,0.012,0.013,,,,0.003,0.25,31/1/17,0.013,0.015,0.015,0.021,0.008,4130000,,ASX,1166438,-0.007,0,-0.001,-1420000,50.923,,,0,,1.5,0
KNO,0.15,0.15,,,,-0.005,-0.03333,31/1/17,0.145,0.15,0.145,0.355,0.125,11320000,,ASX,30000,-0.019,0,0.032,-1410000,10.851,4.688,,0,,,0
KOV,2.65,2.65,,,8/25/2016,-0.1,-0.0377,31/1/17,2.55,2.65,2.55,2.85,1.99,27970000,,ASX,1690,0,-0.07,2.78,1790000,0.59,0.95,,-2.86,,,0
KPO,0.1,0.1,,,,-0.01,-0.1,31/1/17,0.09,0.1,0.09,0.16,0.02,12000000,,ASX,4270171,-0.13,,0.01,-1750000,25.44,7.69,,0,,,0
KPT,24,24,,,,0,0,31/1/17,24,24,24,28.81,10.96,41230000,,ASX,1482,-1.66,,7.3,-2760000,485.08,3.29,,0,,,0
KSL,1.05,1.05,,,9/2/16,0.03,0.0286,31/1/17,1.05,1.08,1.08,1.16,0.85,176900000,,ASX,51405,,0.25,0,0,,,,1.52,4.32,3.72,0
KSN,0.037,0.037,,,,0,0,31/1/17,0.035,0.038,0.037,0.044,0.004,24430000,,ASX,8576703,-0.027,,0.004,-295763,,9.25,,0,,,0
KYK,0.2,0.2,,,,-0.02,-0.0732,31/1/17,0.19,0.2,0.19,0.31,0.12,6580000,,ASX,49575,,,0.04,-181999,12.65,5.26,,0,,,0
KZR,0.2,0.195,,,,-0.015,-0.075,31/1/17,0.185,0.195,0.185,0.22,0.185,15400000000,,ASX,71321,-0.03,,0.014,288430,3298.875,14.286,,0,,,0
LAU,0.38,0.38,,,3/17/2016,-0.005,-0.01316,31/1/17,0.37,0.38,0.375,0.54,0.36,108730000,,ASX,752437,0.028,0.04,0.291,36010000,0.339,1.306,13.393,0,,,0
LBL,0.15,0.15,,,9/8/16,0,0,31/1/17,0.15,0.15,0.15,0.17,0,13410000,,ASX,30000,0,,0.07,511919,1.28,2.21,150,0,,,0
LBT,0.375,0.36,,,,-0.04,-0.10667,31/1/17,0.33,0.36,0.335,1.085,0.105,38520000,,ASX,1089596,0.031,,0.167,4450000,5.581,2.246,10.806,0,,,0
LCA,0.6,0.61,,,,0.02,0.0333,31/1/17,0.61,0.62,0.62,0.62,0.61,19900000,,ASX,76425,-0.07,,0.17,-3200000,34.09,3.47,,0,,,0
LCK,0.15,0.14,,,,0,0,31/1/17,0.14,0.15,0.15,0.4,0.09,39880000,,ASX,173968,-0.02,,0.04,-5330000,1017.11,3.66,,0,,,0
LCM,0.39,0.39,,,9/9/15,-0.005,-0.01282,31/1/17,0.385,0.39,0.385,0.59,0.36,26500000,,ASX,59888,-0.555,0.05,0.634,-11810000,0.248,0.615,,22.57,7.7,6.417,0
LCR,0.002,0.002,,,,0,0,31/1/17,0.002,0.002,0.002,0.007,0.001,2020000,,ASX,37983637,-0.001,,0,-311049,22.929,,,0,,,0
LCT,0.1,0.1,,,,0.01,0.0476,31/1/17,0.1,0.12,0.11,0.12,0.05,54610000,,ASX,1412380,-0.01,,0.01,-3340000,73.17,9.55,,0,,,0
LEG,0.012,0.012,,,,0,0,31/1/17,0.012,0.012,0.012,0.018,0.007,24410000,,ASX,90000,-0.001,,0.008,-1830000,206.348,1.5,,0,,,0
LEP,4.28,4.28,,,6/29/2016,0.07,0.0164,31/1/17,4.28,4.35,4.35,4.8,3.74,851600000,,ASX,15091,0.47,0.15,2.53,49440000,14.92,1.69,9.35,11.33,29,29,0
LER,0.145,0.145,,,,0,0,31/1/17,0.145,0.145,0.145,0.19,0.1,20700000,,ASX,199916,-0.021,-0.01,0.012,-3160000,139.968,12.083,,0,,,0
LGD,0.225,0.225,,,3/17/2016,0,0,31/1/17,0.225,0.225,0.225,0.245,0.18,49120000,,ASX,15000,0.024,0.01,0.314,11110000,0.413,0.717,9.375,2.15,22.5,7.5,0
LGR,0.06,0.055,,,,-0.005,-0.08333,31/1/17,0.055,0.055,0.055,0.135,0.055,3910000,,ASX,110000,-0.04,,0.025,-1640000,,2.4,,0,,,0
LHC,2.38,2.38,,,9/1/16,-0.01,-0.0042,31/1/17,2.34,2.4,2.37,3.02,1.25,100810000,,ASX,15061,0.17,0.21,1.02,19180000,0.88,2.33,13.94,0,11.29,10.3,0
LIC,3.74,3.75,,,9/8/16,0.01,0.0027,31/1/17,3.68,3.75,3.75,4,2.36,390790000,,ASX,13011,0.19,0.21,1.26,10600000,5.57,2.97,20.27,2.31,17.86,15.62,0
LIN,0.014,0.014,,,,0,0,31/1/17,0.014,0.014,0.014,0.03,0.002,2000000,,ASX,115000,-0.005,,0.001,-284880,,14,,0,,,0
LIT,0.19,0.19,,,,-0.015,-0.07895,31/1/17,0.175,0.2,0.175,0.38,0.12,40530000,,ASX,2444684,-0.008,,0.043,-3300000,1536.971,4.419,,0,,,0
LKE,0.06,0.061,,,,0.009,0.15,31/1/17,0.061,0.069,0.069,0.085,0.002,6620000,,ASX,72507,0,,0.001,0,,60,,0,,,0
LKO,0.001,0.001,,,11/27/2014,0.001,1,31/1/17,0.001,0.002,0.002,0.003,0.001,23730000,,ASX,2060000,-0.004,,0.001,-2050000,170.937,1,,0,,,0
LLC,13.9,13.85,4.5,0.45,8/24/2016,0.19,0.0137,31/1/17,13.85,14.33,14.09,14.86,11.48,7790000000,,ASX,5051454,1.2,1.29,10.15,680500000,0.51,1.37,11.73,1,10.92,10.21,0
LLO,0.77,0.77,,,,0,0,31/1/17,0.77,0.77,0.77,1.08,0.3,78330000,,ASX,1579,-0.03,,0.57,-1270000,,1.34,,0,,,0
LMG,0.025,0.026,,,,0.001,0.04,31/1/17,0.026,0.03,0.026,0.038,0.007,32130000,,ASX,1272502,-0.001,,0.005,-1040000,,5,,0,,,0
LML,0.045,0.043,,,,-0.001,-0.02222,31/1/17,0.043,0.044,0.044,0.082,0.032,16210000,,ASX,90001,-0.002,,0.017,-1020000,,2.647,,0,,,0
LNG,0.87,0.86,,,,-0.015,-0.01724,31/1/17,0.82,0.865,0.855,1.29,0.455,436870000,,ASX,3233306,-0.229,0,0.161,-122190000,781.258,5.404,,0,,,0
LNK,7.77,7.75,,,,-0.1,-0.0129,31/1/17,7.62,7.8,7.67,9,6.95,2760000000,,ASX,1292643,0.13,0.33,1.62,132650000,3.6,4.81,60.87,1.39,23.24,19.17,0
LNU,0.045,0.047,,,,0.007,0.15556,31/1/17,0.047,0.054,0.052,0.094,0.036,29240000,,ASX,6683379,-0.045,,0.014,-4090000,1753.098,3.214,,0,,,0
LNY,0.003,0.004,,,,0,0,31/1/17,0.003,0.004,0.003,0.006,0.002,9070000,,ASX,9700262,0,,0.003,-673892,9069234,1,,0,,,0
LOM,0.39,0.4,,,,0.01,0.0256,31/1/17,0.4,0.43,0.4,0.55,0.28,129230000,,ASX,1430432,0.01,0,0.16,-3590000,,2.38,50,0,,,0
LOV,3.85,3.84,,,3/11/16,0.01,0.0026,31/1/17,3.83,3.88,3.86,4.1,1.85,405300000,,ASX,63416,0.16,0.23,0.11,30420000,2.63,36.32,24.59,0.67,16.78,15.44,0
LPD,0.013,0.013,,,,0,0,31/1/17,0.013,0.013,0.013,0.013,0.013,,,ASX,4355956,-0.005,,0,0,,,,0,,,0
LPE,0.021,0.021,,,,0,0,31/1/17,0.021,0.021,0.021,0.05,0.018,28500000,,ASX,1303021,-0.01,,0.003,-8650000,16.182,7,,0,,,0
LPI,0.285,0.285,,,,-0.01,-0.03509,31/1/17,0.275,0.295,0.275,0.505,0.2,30720000,,ASX,209043,-0.035,,0.067,0,,4.254,,0,,,0
LRS,0.014,0.015,,,,0.004,0.28571,31/1/17,0.015,0.018,0.018,0.024,0.003,21870000,,ASX,47743433,-0.015,,0.002,-9830000,43.877,7,,0,,,0
LSH,0.34,0.34,,,,-0.01,-0.0294,31/1/17,0.32,0.34,0.33,0.44,0.32,24500000,,ASX,151139,,,0,0,,85,,0,,,0
LSX,0.45,0.44,,,,-0.05,-0.1111,31/1/17,0.4,0.45,0.4,0.45,0.2,,,ASX,90954,0.1,,0,0,,,,0,,,0
LTN,0.1,0.105,,,12/23/2008,0.005,0.05,31/1/17,0.105,0.105,0.105,0.145,0.084,92740000,,ASX,5000,-0.001,0,0.096,5810000,2.288,1.042,,0,,,0
LTR,0.026,0.026,,,,0.001,0.03846,31/1/17,0.026,0.027,0.027,0.046,0.012,18890000,,ASX,2946829,-0.009,,0.004,-790746,,6.5,,0,,,0
LVH,0.4,0.4,,,,-0.01,-0.0127,31/1/17,0.38,0.41,0.39,0.45,0.1,78000000,,ASX,479635,-0.03,-0.03,0.05,-3270000,254.79,7.18,,0,,,0
LVT,0.18,0.18,,,,0,0,31/1/17,0.18,0.18,0.18,0.3,0.1,61590000,,ASX,22996,-0.04,-0.01,0.03,0,94.97,6.67,,0,,,0
LWP,0.001,0.001,,,,0,0,31/1/17,0.001,0.001,0.001,0.008,0.001,4560000,,ASX,18748126,-0.002,,0.001,-6800000,,1,,0,,,0
LYC,0.086,0.086,,,,-0.001,-0.01163,31/1/17,0.084,0.086,0.085,0.097,0.048,296520000,,ASX,4579178,-0.027,-0.03,0.02,-43700000,1.571,4.3,,0,,,0
LYL,2.64,2.6,,,3/31/2016,-0.02,-0.0076,31/1/17,2.6,2.73,2.62,3.01,1.13,104100000,,ASX,9386,0.08,0.26,1.54,5480000,0.84,1.71,32.75,0,,,0
M7T,0.33,0.33,,,,0,0,31/1/17,0.33,0.33,0.33,0.8,0.31,31020000,,ASX,56752,-0.28,,0.25,-4900000,16.68,1.32,,0,,,0
MA1,0.9,0.9,,,,0,0,31/1/17,0.9,0.9,0.9,1.02,0.87,47220000,,ASX,2886,0,,0.97,0,53.88,0.92,,0,,,0
MAH,0.15,0.15,0,0,9/6/12,0.005,0.03333,31/1/17,0.15,0.155,0.155,0.16,0.085,185340000,,ASX,2232826,0.001,0.01,0.173,25470000,0.516,0.867,155,-1.01,15.5,,0
MAI,0.6,0.56,,,,-0.05,-0.0756,31/1/17,0.55,0.57,0.55,0.77,0.55,46380000,,ASX,75000,0.01,0.03,0.13,1750000,2.8,4.61,42.31,0,18.33,18.33,0
MAR,0.003,0.003,,,,0,0,31/1/17,0.003,0.003,0.003,0.006,0.002,3400000,,ASX,1841159,-0.001,,0.008,-1060000,1467.505,0.375,,0,,,0
MAT,0.18,0.19,,,,0.01,0.0556,31/1/17,0.19,0.19,0.19,0.32,0.12,27390000,,ASX,91897,-0.01,,0.09,-968052,,1.91,,0,,,0
MAY,0.023,0.022,,,,-0.002,-0.08696,31/1/17,0.021,0.022,0.021,0.022,0.021,,,ASX,178500,-0.013,,0,0,,,,0,,,0
MBE,0.15,0.15,,,,-0.01,-0.0667,31/1/17,0.14,0.15,0.14,0.4,0.11,61080000,,ASX,1968241,0.01,0.02,0.09,7710000,1.08,1.63,12.73,0,,,0
MBK,0.03,0.029,,,,-0.002,-0.06667,31/1/17,0.027,0.03,0.028,0.044,0.003,14270000,,ASX,1273712,-0.005,,0.006,-484156,5115.823,5,,0,,,0
MCA,0.062,0.06,,,,-0.004,-0.06452,31/1/17,0.052,0.063,0.058,0.063,0.052,20120000000,,ASX,3326166,,,0,0,,,,0,,,0
MCE,0.46,0.47,,,9/14/2015,0.03,0.0652,31/1/17,0.47,0.49,0.49,0.59,0.32,45940000,,ASX,44944,-0.02,0,1.42,6900000,0.45,0.32,,0,,16.33,0
MCP,1.04,1.04,,,10/20/2016,-0.005,-0.00481,31/1/17,1.035,1.04,1.035,1.25,0.66,106930000,,ASX,42352,0.111,0.14,1.011,20780000,0.343,1.029,9.324,-25.48,7.393,6.469,0
MCR,0.25,0.26,0,0,2/19/2015,0.015,0.06,31/1/17,0.26,0.27,0.265,0.48,0.12,50040000,,ASX,229567,-0.223,-0.04,0.128,-11990000,2.543,1.953,,0,,,0
MCT,0.061,0.062,,,,0.002,0.03279,31/1/17,0.057,0.063,0.063,0.102,0.044,28350000,,ASX,2408558,-0.008,,0.007,-2580000,3499.386,8.714,,0,,,0
MCX,0.07,0.07,,,9/10/12,0,0,31/1/17,0.07,0.07,0.07,0.08,0.04,961660,,ASX,1282,-0.02,,-0.21,0,2.31,,,0,,,0
MDC,0.795,0.8,,,,0,0,31/1/17,0.79,0.8,0.795,0.9,0.18,127860000,,ASX,8680,-0.022,0,0.016,-3580000,48.801,49.688,,0,,79.5,0
MDL,0.53,0.52,,,,0.02,0.0377,31/1/17,0.52,0.57,0.55,0.62,0.19,57020000,,ASX,162238,-0.41,-0.06,2.47,-50010000,,0.21,,0.32,,13.75,0
MDR,0.035,0.035,,,,0,0,31/1/17,0.035,0.035,0.035,0.052,0.026,24040000,,ASX,391385,-0.005,,0.004,-2880000,16.864,8.75,,0,,,0
MEA,0.75,0.75,,,9/13/2016,0,0.0067,31/1/17,0.75,0.76,0.75,1.76,0.71,100610000,,ASX,144723,0.08,0.09,0.72,18150000,0.83,1.04,9.15,0,8.33,6.82,0
MEB,0.38,0.38,,,,0,0,31/1/17,0.38,0.39,0.38,0.52,0.19,40400000,,ASX,117668,-0.06,,0.08,-4300000,2183.66,4.69,,0,,,0
MED,0.019,0.019,,,,-0.001,-0.05263,31/1/17,0.018,0.019,0.018,0.035,0.012,8120000,,ASX,2201138,-0.01,,0.015,-1880000,10.83,1.267,,0,,,0
MEL,0.045,0.045,,,,0,0,31/1/17,0.045,0.045,0.045,0.07,0.04,18050000,,ASX,36916,0.053,0,0.072,-1960000,25.458,0.625,0.849,0,,,0
MEP,0.076,0.076,,,,-0.002,-0.02632,31/1/17,0.074,0.076,0.074,0.135,0.05,15710000,,ASX,417596,-0.056,0,0.067,-849987,47.135,1.134,,0,,,0
MEZ,2.69,2.65,,,9/29/2016,-0.1,-0.0372,31/1/17,2.58,2.65,2.59,3,2.05,6630000000,,ASX,5084,0.05,,1.43,446810000,4,1.88,49.81,0,,,0
MFD,1.08,1.07,,,,-0.01,-0.0093,31/1/17,1.07,1.1,1.07,1.1,1.07,32100000,,ASX,145582,0.03,,0.71,1310000,1.43,1.53,39.63,0,,,0
MFF,1.83,1.83,,,,0,0,31/1/17,1.83,1.84,1.83,1.96,1.59,,,ASX,95159,-0.02,,0,0,,,,0,,,0
MFG,23.44,23.4,,,8/17/2016,0.06,0.0026,31/1/17,23.3,23.6,23.5,26.05,19.72,3800000000,,ASX,427385,1.15,1.12,2.2,261640000,11.35,10.63,20.35,1.59,20.98,17.54,0
MGC,0.96,0.96,,,9/5/16,-0.01,-0.0104,31/1/17,0.94,0.96,0.95,2.52,0.82,194580000,,ASX,714284,0.2,0.06,5.74,117100000,0.07,0.17,4.8,1.3,15.83,10.56,0
MGE,2.64,2.63,,,,-0.04,-0.0152,31/1/17,2.6,2.63,2.6,2.72,2.39,,,ASX,325759,,,0,,,,,0,,,
MGL,0.042,0.041,,,,0,0,31/1/17,0.041,0.042,0.042,0.05,0.016,47550000,,ASX,349208,0,,0.03,3380000,0.344,1.4,,0,,,0
MGP,0.34,0.33,,,11/11/16,-0.015,-0.04412,31/1/17,0.325,0.33,0.325,0.45,0.25,43990000,,ASX,238094,0.005,0.01,0.054,987590,8.368,6.296,65,0,32.5,32.5,0
MGR,2.01,2.01,,,6/29/2016,0.02,0.01,31/1/17,2.01,2.05,2.03,2.34,1.78,7510000000,,ASX,17262987,0.28,0.14,1.94,708000000,3.05,1.04,7.28,3.29,14.5,13.53,0
MGT,0.055,0.052,,,,-0.003,-0.05455,31/1/17,0.052,0.052,0.052,0.08,0.015,22790000,,ASX,25000,-0.005,,0.016,-1760000,,3.437,,0,,,0
MGV,0.072,0.071,,,,-0.001,-0.01389,31/1/17,0.071,0.071,0.071,0.13,0.016,12780000,,ASX,14300,-0.05,,0.063,-504226,169.474,1.143,,0,,,0
MGX,0.38,0.38,,,9/26/2014,0,0.0133,31/1/17,0.38,0.38,0.38,0.4,0.17,414690000,,ASX,1620379,0.08,0.02,0.36,8930000,1.74,1.04,4.81,-0.1,19,38,0
MHC,0.045,0.045,,,,0,0,31/1/17,0.045,0.045,0.045,0.05,0.022,6120000,,ASX,150000,-0.004,,0.042,-246522,1565.231,1.071,,0,,,0
MHG,2.58,2.58,,,,0,0,31/1/17,2.58,2.58,2.58,2.58,2.2,,,ASX,1274,,,0,,,,,0,,,
MHI,0.185,0.185,,,1/20/2016,-0.01,-0.05405,31/1/17,0.175,0.185,0.175,0.21,0.16,16500000,,ASX,72372,0.039,,0.53,4860000,0.215,0.349,4.487,0,,,0
MHJ,1.26,1.255,,,9/7/16,0.025,0.01984,31/1/17,1.255,1.31,1.285,1.825,1.15,,,ASX,14843,0.051,0.09,0,0,,,,0.81,14.278,12.85,0
MIG,0.05,0.052,,,,0.002,0.04,31/1/17,0.052,0.055,0.052,0.88,0.05,15210000,,ASX,248000,-0.1,-0.04,0.006,-24490000,0.607,8.333,,0,,2.6,0
MIL,1.57,1.55,,,9/13/2016,-0.06,-0.0382,31/1/17,1.51,1.55,1.51,2.32,1,69350000,,ASX,43415,0.02,0.17,0.27,13030000,0.46,5.77,62.92,0,8.88,7.95,0
MIN,12.4,12.27,3.37,0.31,8/31/2016,-0.11,-0.0089,31/1/17,12.04,12.35,12.29,13.51,3.63,2300000000,,ASX,815583,-0.13,0.91,5.3,281450000,1.95,2.34,,-2.38,13.51,12.67,0
MIR,2.83,2.87,,,,-0.04,-0.0141,31/1/17,2.79,2.89,2.79,3.12,2.5,435990000,,ASX,78535,0.05,,2.13,0,43.1,1.33,55.8,0,,,0
MJP,0.225,0.24,,,,0.03,0.13333,31/1/17,0.235,0.26,0.255,0.68,0.235,101200000,,ASX,84777,0.019,,0.064,-7940000,2494.536,3.516,13.421,0,,,0
MLA,0.05,0.05,,,,0,0.087,31/1/17,0.05,0.05,0.05,0.06,0.04,6840000,,ASX,30000,-0.03,,0.05,510095,0.51,0.9,,0,,,0
MLB,1.93,1.93,0,0,9/8/16,0.06,0.0311,31/1/17,1.91,1.99,1.99,2.2,1.65,200440000,,ASX,87799,0.07,0.1,1.39,20750000,1.17,1.38,28.84,4.33,19.9,12.44,0
MLD,1.69,1.68,,,9/2/16,-0.105,-0.06213,31/1/17,1.585,1.685,1.585,1.95,0.69,369100000,,ASX,269986,0.104,0.13,1.101,93950000,0.912,1.535,15.24,-0.67,12.192,8.342,0
MLM,0.063,0.063,,,,0.001,0.01587,31/1/17,0.059,0.064,0.064,0.071,0.025,14550000,,ASX,497760,-0.032,-0.61,0.022,-2270000,44.259,2.864,,0,,,0
MLS,0.013,0.014,,,,-0.002,-0.15385,31/1/17,0.011,0.014,0.011,0.016,0.001,9020000,,ASX,26348494,0,,0.007,-141900,,1.857,,0,,,0
MLT,4.46,4.46,,,,0,0,31/1/17,4.44,4.5,4.46,4.57,4.13,2900000000,,ASX,154992,0.19,0.08,3.97,123940000,22.77,1.12,24.11,0,,,0
MLX,0.82,0.81,0,0,8/31/2015,-0.02,-0.0244,31/1/17,0.76,0.82,0.8,1.93,0.52,383750000,,ASX,3662237,-0.05,0.06,0.82,60390000,1.12,1,,0,13.33,6.67,0
MMI,0.17,0.17,,,,-0.01,-0.0303,31/1/17,0.16,0.17,0.16,0.17,0.05,67290000,,ASX,229102,-0.02,-0.01,0.04,-3280000,495.67,4.23,,0,,,0
MMJ,0.22,0.22,,,,0.06,0.2558,31/1/17,0.22,0.27,0.27,0.36,0.17,32560000,,ASX,9821423,-0.11,0.03,0.11,-6360000,101.67,1.9,,0,,,0
MML,0.4,0.41,0,0,9/10/12,0,0,31/1/17,0.39,0.41,0.4,0.92,0.37,83120000,,ASX,597461,0.21,0.2,1.13,69370000,0.65,0.35,1.93,-0.32,2,1.6,0
MMR,0.024,0.024,,,,0,0,31/1/17,0.024,0.024,0.024,0.057,0.012,4800000,,ASX,218020,-0.006,,0.081,-1330000,200.167,0.296,,0,,,0
MMS,10.79,10.76,,,3/31/2016,-0.31,-0.0287,31/1/17,10.42,10.85,10.48,15.54,9.6,871870000,,ASX,388763,0.99,1.03,4.45,222070000,1.78,2.42,10.59,2.23,10.17,9.61,0
MNC,0.077,0.078,,,,0.001,0.01299,31/1/17,0.078,0.08,0.078,0.3,0.002,6050000,,ASX,107432,-0.81,-0.19,2.186,-4890000,1343.923,0.035,,0,,,0
MND,10.65,10.51,,,3/8/16,-0.26,-0.0244,31/1/17,10.36,10.58,10.39,11.92,5.62,973570000,,ASX,216736,0.72,0.59,3.94,113020000,0.73,2.7,14.47,-1.48,17.61,18.89,0
MNE,0.02,0.02,,,,0,0,31/1/17,0.02,0.02,0.02,0.4,0.01,2710000,,ASX,241800,-0.01,,0.02,-1020000,,1.11,,0,,,0
MNM,0.007,0.008,,,,0.001,0.14286,31/1/17,0.008,0.008,0.008,0.025,0.007,9090000,,ASX,686723,-0.005,,0.008,-1950000,,0.875,,0,,,0
MNS,0.76,0.76,,,,-0.03,-0.0395,31/1/17,0.71,0.76,0.73,1.12,0.28,312870000,,ASX,1290725,-0.03,-0.02,0.02,-13450000,37264.43,47.5,,0,,,0
MNW,0.083,0.082,,,,0.004,0.04819,31/1/17,0.079,0.087,0.087,0.13,0.054,49450000,,ASX,367351,-0.013,-0.01,-0.002,-5280000,9.434,,,0,,,0
MNY,1.68,1.66,,,3/17/2016,0.04,0.0208,31/1/17,1.66,1.72,1.72,1.95,0.87,262270000,,ASX,154790,0.12,0.16,1.03,37780000,2.66,1.64,14.21,0,10.75,9.05,0
MOC,2.41,2.41,,,8/31/2016,0.04,0.0166,31/1/17,2.41,2.45,2.45,2.49,1.63,302750000,,ASX,66927,0.16,0.17,0.83,27930000,1.53,2.91,15.61,6.5,14.41,13.61,0
MOD,0.039,0.039,,,,-0.001,-0.02564,31/1/17,0.037,0.039,0.038,0.062,0.003,48750000,,ASX,2785603,-0.002,,0.008,-1100000,,4.875,,0,,,0
MOQ,0.35,0.35,,,,0,0,31/1/17,0.35,0.35,0.35,0.39,0.2,54150000,,ASX,54546,0,0.02,0.11,-479579,1.59,3.15,,0,17.5,11.67,0
MOT,0.035,0.03,,,,0,0,31/1/17,0.03,0.035,0.035,0.1,0.028,2290000,,ASX,99001,-0.032,,0.004,-1310000,381.255,8.75,,0,,,0
MOX,0.01,0.01,,,,0,0,31/1/17,0.01,0.01,0.01,0.03,0.01,3040000,,ASX,72000,0,,0,-430694,61.79,5,,0,,,0
MOY,0.28,0.29,,,,0,0.0175,31/1/17,0.28,0.3,0.29,0.41,0.05,219440000,,ASX,2161290,0.05,0.04,0.08,49740000,1.42,3.43,5.37,0,7.25,5.8,0
MP1,2.4,2.37,,,,0,0,31/1/17,2.37,2.48,2.4,3.8,1.55,168000000,,ASX,95334,-0.39,,0.25,-20870000,57.48,9.8,,0,,,0
MPL,2.69,2.68,,,9/6/16,0.01,0.0037,31/1/17,2.68,2.72,2.7,3.32,2.36,7440000000,,ASX,5846661,0.15,,0.57,572800000,1.09,4.69,17.76,0,,,0
MPP,1.9,1.87,,,1/6/17,-0.03,-0.0158,31/1/17,1.87,1.87,1.87,2.12,1.12,348270000,,ASX,1,0.08,,0.59,29480000,2.33,3.2,22.53,0,,,0
MQA,4.98,4.95,3.8,0.14,9/21/2016,0.04,0.008,31/1/17,4.91,5.06,5.02,6,4.05,2600000000,,ASX,1635203,0.19,0.15,1.66,0,647.34,3,26.28,1.1,33.47,20.92,0
